user_id,bags,avg_hotel_nights,trips_booked,flights_booked,return_booked,hotels_booked,packages_booked,cancellations,f_discount,h_discount,total_sessions,avg_room_price,avg_flight_price,avg_flight_discount,avg_room_discount,f_discount_per,h_discount_per,avg_clicks,session_in_seconds,avg_distance,trips_ratio,trips_per_click,clicks_per_session,cancellations_ratio,flights_ratio,hotels_ratio,packages_per_session,f_discounted_price,h_discounted_price,return_ratio,f_discount_ratio,h_discount_ratio,package_per_trip,bags_per_flight,price_per_km,discount_per_km,clusters
552363,3.0,2.0,3,3,2,3,3,0,0,2,8,207.0,320.89,,18.1,,0.1,15.5,114.625,2122.0,0.38,0.19,1.94,0.0,0.38,0.38,0.38,,186.3,0.67,0.0,0.25,1.0,1.0,0.1512205466540999,,2
552364,,4.0,1,0,0,1,0,0,1,2,8,399.0,,,,0.05,0.125,10.75,80.125,,0.13,0.09,1.34,0.0,0.0,0.13,0.0,,349.13,,0.13,0.25,0.0,,,,1
552366,1.0,2.5,4,3,3,4,3,0,2,2,8,164.75,1738.01,162.11,9.9,0.1,0.1,12.38,92.375,3818.0,0.5,0.32,1.55,0.0,0.38,0.5,0.38,1564.21,148.28,1.0,0.25,0.25,0.75,0.33,0.4552147721320063,0.0424594028287061,2
552372,1.0,0.5,2,2,2,2,2,0,0,0,8,118.5,239.97,,,,,13.5,100.875,1369.0,0.25,0.15,1.69,0.0,0.25,0.25,0.25,,,1.0,0.0,0.0,1.0,0.5,0.1752885317750182,,4
552384,2.0,1.6666666666666667,3,3,3,3,3,0,3,1,8,402.33,399.62,4.68,,0.1,0.1,15.0,112.0,2239.0,0.38,0.2,1.88,0.0,0.38,0.38,0.38,359.66,362.1,1.0,0.38,0.13,1.0,0.67,0.1784814649397052,0.0020902188476998,2
552414,1.0,3.25,4,4,4,4,4,0,1,2,8,156.75,352.36,,10.25,0.3999999999999999,0.1,16.0,121.125,2071.0,0.5,0.25,2.0,0.0,0.5,0.5,0.5,211.42,141.08,1.0,0.13,0.25,1.0,0.25,0.1701400289715113,,2
552432,3.0,2.333333333333333,4,4,3,3,3,0,1,0,8,257.67,628.4,,,0.2,,19.0,141.375,2127.0,0.5,0.21,2.38,0.0,0.5,0.38,0.38,502.72,,0.75,0.13,0.0,0.75,0.75,0.2954395862717442,,2
552440,1.0,1.5,2,2,2,2,2,0,1,0,8,66.5,341.83,,,0.2,,10.88,80.125,2064.0,0.25,0.18,1.36,0.0,0.25,0.25,0.25,273.46,,1.0,0.13,0.0,1.0,0.5,0.1656153100775193,,4
552473,1.0,0.0,3,3,3,1,1,0,0,0,8,80.0,729.36,,,,,19.63,145.875,3772.0,0.38,0.15,2.45,0.0,0.38,0.13,0.13,,,1.0,0.0,0.0,0.33,0.33,0.1933616118769883,,4
552487,0.0,2.0,2,1,1,2,1,0,1,1,8,165.5,476.52,,15.3,0.15,0.1,15.5,116.25,2521.0,0.25,0.13,1.94,0.0,0.13,0.25,0.13,405.04,148.95,1.0,0.13,0.13,0.5,0.0,0.1890202300674335,,4
552506,0.0,,1,1,1,0,0,0,2,0,8,,408.78,81.76,,0.25,,10.63,79.125,2046.0,0.13,0.09,1.33,0.0,0.13,0.0,0.0,306.59,,1.0,0.25,0.0,0.0,0.0,0.1997947214076246,0.039960899315738,1
552532,1.0,2.0,2,2,2,2,2,0,1,1,8,182.5,434.76,,,0.05,0.1,19.5,146.375,1141.0,0.25,0.1,2.44,0.0,0.25,0.25,0.25,413.02,164.25,1.0,0.13,0.13,1.0,0.5,0.381034180543383,,4
552535,1.0,2.5,4,4,4,4,4,0,0,1,8,117.75,625.46,,,,0.25,14.75,110.5,1531.0,0.5,0.27,1.84,0.0,0.5,0.5,0.5,,88.31,1.0,0.0,0.13,1.0,0.25,0.4085303723056825,,2
552558,2.0,4.25,4,2,2,4,2,0,0,2,8,131.25,444.14,,2.8,,0.05,18.75,139.75,2289.0,0.5,0.21,2.34,0.0,0.25,0.5,0.25,,124.69,1.0,0.0,0.25,0.5,1.0,0.1940323285277413,,2
552573,4.0,1.0,2,2,2,1,1,0,2,0,8,262.0,5802.31,22.98,,0.175,,8.63,63.625,10998.0,0.25,0.23,1.08,0.0,0.25,0.13,0.13,4786.91,,1.0,0.25,0.0,0.5,2.0,0.5275786506637571,0.002089470812875,0
552597,4.0,6.5,3,3,3,2,2,0,1,1,8,110.5,878.96,,4.3,0.1,0.05,16.63,124.125,2564.0,0.38,0.18,2.08,0.0,0.38,0.25,0.25,791.06,104.98,1.0,0.13,0.13,0.67,1.33,0.342808112324493,,4
552598,1.0,1.0,3,3,3,2,2,0,2,1,9,119.0,400.85,,,0.125,0.1,13.67,101.55555555555556,2083.0,0.33,0.22,1.52,0.0,0.33,0.22,0.22,350.74,107.1,1.0,0.22,0.11,0.67,0.33,0.192438790206433,,4
552613,0.0,2.25,4,4,3,4,4,0,3,0,8,215.25,272.57,19.15,,0.0833333333333333,,15.0,112.375,2026.0,0.5,0.27,1.88,0.0,0.5,0.5,0.5,249.86,,0.75,0.38,0.0,1.0,0.0,0.1345360315893386,0.009452122408687,2
552623,2.0,9.0,1,1,1,1,1,0,0,2,8,55.0,6052.9,,,,0.1,9.0,67.125,19609.0,0.13,0.11,1.13,0.0,0.13,0.13,0.13,,49.5,1.0,0.0,0.25,1.0,2.0,0.308679687898414,,0
552642,2.0,1.6666666666666667,3,3,3,3,3,0,2,2,8,412.67,317.87,63.94,48.75,0.175,0.1,19.25,143.75,1827.0,0.38,0.16,2.41,0.0,0.38,0.38,0.38,262.24,371.4,1.0,0.25,0.25,1.0,0.67,0.1739846743295019,0.0349972632731253,2
552643,0.0,1.3333333333333333,3,3,3,3,3,0,1,1,8,192.67,318.43,,,0.05,0.25,20.13,149.125,1686.0,0.38,0.15,2.52,0.0,0.38,0.38,0.38,302.51,144.5,1.0,0.13,0.13,1.0,0.0,0.1888671411625148,,2
552649,1.0,1.0,2,2,2,2,2,0,1,0,8,165.5,331.32,89.95,,0.15,,12.5,92.125,1718.0,0.25,0.16,1.56,0.0,0.25,0.25,0.25,281.62,,1.0,0.13,0.0,1.0,0.5,0.1928521536670547,0.0523573923166472,4
552653,0.0,3.333333333333333,3,3,3,3,3,1,3,3,9,117.33,58.78,,10.0,0.075,0.075,32.56,496.22222222222223,341.0,0.33,0.09,3.62,0.11,0.33,0.33,0.33,54.37,108.53,1.0,0.33,0.33,1.0,0.0,0.1723753665689149,,3
552661,2.0,3.333333333333333,3,3,2,3,3,0,3,2,8,123.0,175.35,10.61,8.7,0.1,0.1,16.75,125.75,1235.0,0.38,0.18,2.09,0.0,0.38,0.38,0.38,157.82,110.7,0.67,0.38,0.25,1.0,0.67,0.1419838056680162,0.0085910931174089,2
552726,,4.0,1,0,0,1,0,0,4,1,9,68.0,,,,0.125,0.1,8.44,61.77777777777778,,0.11,0.12,0.94,0.0,0.0,0.11,0.0,,61.2,,0.44,0.11,0.0,,,,1
552732,2.0,3.5,2,2,2,2,2,0,2,2,8,367.0,457.49,,,0.075,0.125,18.25,136.25,2472.0,0.25,0.11,2.28,0.0,0.25,0.25,0.25,423.18,321.13,1.0,0.25,0.25,1.0,1.0,0.1850687702265372,,4
552734,4.0,2.666666666666667,4,4,4,3,3,0,2,0,8,106.33,323.54,,,0.125,,17.0,127.5,1830.0,0.5,0.24,2.13,0.0,0.5,0.38,0.38,283.1,,1.0,0.25,0.0,0.75,1.0,0.1767978142076502,,2
552760,2.0,2.0,3,3,3,1,1,0,1,1,8,191.0,403.74,,,0.3,0.2,13.25,98.0,2180.0,0.38,0.23,1.66,0.0,0.38,0.13,0.13,282.62,152.8,1.0,0.13,0.13,0.33,0.67,0.1852018348623853,,4
552763,3.0,1.0,3,3,3,2,2,0,3,1,8,91.5,300.53,,,0.1666666666666666,0.1,16.63,123.375,1626.0,0.38,0.18,2.08,0.0,0.38,0.25,0.25,250.44,82.35,1.0,0.38,0.13,0.67,1.0,0.1848277982779827,,4
552775,2.0,1.6666666666666667,3,2,2,3,2,0,2,0,8,166.0,399.83,,,0.075,,18.13,135.25,2107.0,0.38,0.17,2.27,0.0,0.25,0.38,0.25,369.84,,1.0,0.25,0.0,0.67,1.0,0.1897626957759848,,4
552809,2.0,4.0,4,3,3,3,2,0,1,3,8,174.33,362.77,,29.4,0.15,0.1166666666666666,15.5,114.125,1972.0,0.5,0.26,1.94,0.0,0.38,0.38,0.25,308.35,153.99,1.0,0.13,0.38,0.5,0.67,0.1839604462474645,,2
552861,2.0,2.0,3,3,3,2,2,1,3,2,8,78.0,4303.37,,,0.2,0.1,32.38,121.0,11131.0,0.38,0.09,4.05,0.13,0.38,0.25,0.25,3442.7,70.2,1.0,0.38,0.25,0.67,0.67,0.3866112658341568,,0
552904,2.0,3.0,4,4,4,4,4,0,2,4,8,136.0,241.62,2.92,5.65,0.15,0.1,15.75,117.75,1156.0,0.5,0.25,1.97,0.0,0.5,0.5,0.5,205.38,122.4,1.0,0.25,0.5,1.0,0.5,0.2090138408304498,0.0025259515570934,2
552929,3.0,4.25,4,3,3,4,3,0,1,0,8,154.75,177.17,21.23,,0.15,,18.13,134.625,940.0,0.5,0.22,2.27,0.0,0.38,0.5,0.38,150.59,,1.0,0.13,0.0,0.75,1.0,0.1884787234042553,0.0225851063829787,2
552944,2.0,2.666666666666667,3,3,3,3,3,0,0,2,8,319.67,882.29,,7.9,,0.05,15.25,113.875,2879.0,0.38,0.2,1.91,0.0,0.38,0.38,0.38,,303.69,1.0,0.0,0.25,1.0,0.67,0.3064571031608197,,2
552945,2.0,3.5,5,4,3,4,3,0,1,0,8,183.5,140.09,8.27,,0.2,,20.25,151.0,1260.0,0.63,0.25,2.53,0.0,0.5,0.5,0.38,112.07,,0.75,0.13,0.0,0.6,0.5,0.1111825396825396,0.006563492063492,2
553017,2.0,3.4,5,4,4,5,4,0,1,0,8,266.4,536.9,,,0.2,,22.13,164.0,2990.0,0.63,0.23,2.77,0.0,0.5,0.63,0.5,429.52,,1.0,0.13,0.0,0.8,0.5,0.1795652173913043,,2
553054,0.0,9.0,2,2,2,2,2,1,1,1,8,96.0,1083.24,,,,,33.63,64.5,6395.0,0.25,0.06,4.2,0.13,0.25,0.25,0.25,,,1.0,0.13,0.13,1.0,0.0,0.1693885848318999,,3
553139,3.0,2.0,4,4,4,4,4,0,3,0,9,237.0,720.34,235.26,,0.1833333333333333,,19.67,145.66666666666666,2342.0,0.44,0.2,2.19,0.0,0.44,0.44,0.44,588.28,,1.0,0.33,0.0,1.0,0.75,0.3075747224594364,0.1004526046114432,2
553151,3.0,6.5,4,3,3,2,1,0,0,1,8,69.0,360.64,,,,0.1,12.38,92.125,2053.0,0.5,0.32,1.55,0.0,0.38,0.25,0.13,,62.1,1.0,0.0,0.13,0.25,1.0,0.1756648806624452,,4
553208,,9.0,1,0,0,1,0,0,0,2,9,59.0,,,,,0.075,16.22,120.66666666666669,,0.11,0.06,1.8,0.0,0.0,0.11,0.0,,54.58,,0.0,0.22,0.0,,,,1
553219,3.0,3.6,5,4,3,5,4,0,2,2,9,162.4,304.04,,17.7,0.2,0.25,17.78,132.44444444444446,2075.0,0.56,0.28,1.98,0.0,0.44,0.56,0.44,243.23,121.8,0.75,0.22,0.22,0.8,0.75,0.1465253012048193,,2
553220,0.0,2.4,5,4,4,5,4,1,4,1,9,166.2,126.78,3.19,,0.0833333333333333,,43.56,159.0,733.0,0.56,0.11,4.84,0.11,0.44,0.56,0.44,116.22,,1.0,0.44,0.11,0.8,0.0,0.1729604365620736,0.0043519781718963,3
553231,2.0,2.333333333333333,3,3,2,3,3,0,0,1,8,125.67,238.43,,7.9,,0.1,15.25,113.875,979.0,0.38,0.2,1.91,0.0,0.38,0.38,0.38,,113.1,0.67,0.0,0.13,1.0,0.67,0.2435444330949949,,2
553245,0.0,11.0,1,1,1,1,1,0,2,1,8,188.0,85.66,,,0.075,0.1,16.38,121.25,469.0,0.13,0.06,2.05,0.0,0.13,0.13,0.13,79.24,169.2,1.0,0.25,0.13,1.0,0.0,0.1826439232409381,,4
553339,4.0,4.666666666666666,4,4,3,3,3,0,0,0,8,397.33,377.06,,,,,18.75,139.875,2383.0,0.5,0.21,2.34,0.0,0.5,0.38,0.38,,,0.75,0.0,0.0,0.75,1.0,0.1582291229542593,,2
553361,3.0,4.666666666666666,4,3,3,3,2,0,2,2,8,87.67,295.71,,5.2,0.2499999999999999,0.05,14.63,109.75,1126.0,0.5,0.27,1.83,0.0,0.38,0.38,0.25,221.78,83.29,1.0,0.25,0.25,0.5,1.0,0.2626198934280639,,2
553456,2.0,1.5,3,3,2,2,2,0,2,1,8,232.0,528.44,,,0.1,0.05,17.13,127.375,1722.0,0.38,0.18,2.14,0.0,0.38,0.25,0.25,475.6,220.4,0.67,0.25,0.13,0.67,0.67,0.3068757259001162,,4
553533,1.0,1.0,1,1,1,1,1,0,1,0,9,87.0,158.96,,,0.05,,10.22,76.55555555555556,918.0,0.11,0.1,1.14,0.0,0.11,0.11,0.11,151.01,,1.0,0.11,0.0,1.0,1.0,0.1731590413943355,,4
553559,1.0,5.0,2,1,1,2,1,0,2,0,8,161.5,665.04,,,0.15,,14.13,105.375,3766.0,0.25,0.14,1.77,0.0,0.13,0.25,0.13,565.28,,1.0,0.25,0.0,0.5,1.0,0.1765905469994689,,4
553568,1.0,3.25,4,4,4,4,4,0,1,2,8,113.5,346.67,,,0.05,0.175,18.0,135.125,1927.0,0.5,0.22,2.25,0.0,0.5,0.5,0.5,329.34,93.64,1.0,0.13,0.25,1.0,0.25,0.179901401141671,,2
553607,2.0,4.666666666666666,3,3,3,3,3,0,1,1,9,146.0,354.42,15.94,10.45,0.05,0.05,15.67,117.33333333333331,1666.0,0.33,0.19,1.74,0.0,0.33,0.33,0.33,336.7,138.7,1.0,0.11,0.11,1.0,0.67,0.2127370948379351,0.0095678271308523,2
553631,,,0,0,0,0,0,0,3,1,9,,,,,0.2166666666666666,0.15,6.56,49.66666666666666,,0.0,0.0,0.73,0.0,0.0,0.0,0.0,,,,0.33,0.11,,,,,1
553633,,,0,0,0,0,0,0,3,0,9,,,,,0.1833333333333333,,7.11,52.44444444444444,,0.0,0.0,0.79,0.0,0.0,0.0,0.0,,,,0.33,0.0,,,,,1
553645,3.0,1.0,4,3,3,3,2,0,1,1,8,184.33,267.62,,5.0,0.1,0.05,27.5,204.375,1435.0,0.5,0.15,3.44,0.0,0.38,0.38,0.25,240.86,175.11,1.0,0.13,0.13,0.5,1.0,0.1864947735191637,,2
553664,1.0,2.5,2,2,2,2,2,0,1,2,8,256.0,324.49,16.19,25.6,0.15,0.1,28.13,209.25,1819.0,0.25,0.07,3.52,0.0,0.25,0.25,0.25,275.82,230.4,1.0,0.13,0.25,1.0,0.5,0.178389224848818,0.0089004947773501,4
553690,,,0,0,0,0,0,0,0,0,8,,,,,,,13.88,105.875,,0.0,0.0,1.74,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,1
553704,1.0,4.0,2,1,1,2,1,0,3,0,8,121.5,1029.99,103.0,,0.0666666666666666,,23.25,172.25,2959.0,0.25,0.09,2.91,0.0,0.13,0.25,0.13,961.32,,1.0,0.38,0.0,0.5,1.0,0.3480871916187901,0.0348090571138898,4
553743,0.0,,1,1,1,0,0,0,2,0,8,,75.29,,,0.125,,12.88,96.625,393.0,0.13,0.08,1.61,0.0,0.13,0.0,0.0,65.88,,1.0,0.25,0.0,0.0,0.0,0.1915776081424936,,1
553751,2.0,3.333333333333333,3,3,3,3,3,0,0,1,8,153.67,181.46,,12.45,,0.15,13.75,103.0,952.0,0.38,0.22,1.72,0.0,0.38,0.38,0.38,,130.62,1.0,0.0,0.13,1.0,0.67,0.190609243697479,,2
553754,1.0,3.0,3,3,3,3,3,0,3,2,8,158.67,358.95,,,0.1,0.1,14.25,105.625,1780.0,0.38,0.21,1.78,0.0,0.38,0.38,0.38,323.06,142.8,1.0,0.38,0.25,1.0,0.33,0.2016573033707865,,2
553773,0.0,3.333333333333333,5,5,5,4,4,1,1,2,9,169.0,317.42,,,,0.1,46.44,177.88888888888889,1629.0,0.56,0.11,5.16,0.11,0.56,0.44,0.44,,152.1,1.0,0.11,0.22,0.8,0.0,0.1948557397176182,,3
553783,0.0,1.0,1,1,1,1,1,0,1,0,8,351.0,30.0,,,0.1,,9.63,70.75,177.0,0.13,0.1,1.2,0.0,0.13,0.13,0.13,27.0,,1.0,0.13,0.0,1.0,0.0,0.1694915254237288,,4
553791,3.0,4.333333333333333,3,3,3,3,3,0,2,1,8,111.67,377.77,19.92,,0.1,0.1,18.88,140.75,2112.0,0.38,0.16,2.36,0.0,0.38,0.38,0.38,339.99,100.5,1.0,0.25,0.13,1.0,1.0,0.1788683712121212,0.0094318181818181,2
553805,1.0,0.5,2,2,2,2,2,0,1,0,8,256.0,458.68,,,0.05,,14.75,108.75,1582.0,0.25,0.14,1.84,0.0,0.25,0.25,0.25,435.75,,1.0,0.13,0.0,1.0,0.5,0.289936788874842,,4
553876,1.0,4.0,3,3,3,2,2,0,3,1,8,149.0,329.53,93.4,,0.2166666666666666,0.1,19.38,144.125,1800.0,0.38,0.15,2.42,0.0,0.38,0.25,0.25,258.13,134.1,1.0,0.38,0.13,0.67,0.33,0.1830722222222222,0.0518888888888888,4
553901,4.0,6.666666666666666,3,2,2,3,2,0,2,1,8,206.67,445.99,65.24,22.9,0.2,0.1,12.5,93.375,1182.0,0.38,0.24,1.56,0.0,0.25,0.38,0.25,356.79,186.0,1.0,0.25,0.13,0.67,2.0,0.3773181049069374,0.0551945854483925,4
553904,0.0,6.5,2,2,2,2,2,0,2,0,8,274.5,1202.55,,,0.1,,18.63,138.75,7669.0,0.25,0.11,2.33,0.0,0.25,0.25,0.25,1082.3,,1.0,0.25,0.0,1.0,0.0,0.1568066240709349,,4
553938,2.0,5.5,4,3,2,4,3,1,3,2,8,125.0,525.71,,,0.1,0.1,50.5,190.125,3072.0,0.5,0.08,6.31,0.13,0.38,0.5,0.38,473.14,112.5,0.67,0.38,0.25,0.75,0.67,0.1711295572916666,,3
553943,2.0,2.0,4,4,4,3,3,0,0,0,8,137.0,690.77,,,,,21.0,155.25,2068.0,0.5,0.19,2.63,0.0,0.5,0.38,0.38,,,1.0,0.0,0.0,0.75,0.5,0.3340280464216634,,2
553955,4.0,1.5,6,6,6,6,6,0,0,0,8,135.83,240.86,,,,,23.0,171.25,1432.0,0.75,0.26,2.88,0.0,0.75,0.75,0.75,,,1.0,0.0,0.0,1.0,0.67,0.1681983240223463,,2
553967,2.0,2.666666666666667,4,4,4,3,3,1,3,2,8,102.0,409.69,,13.65,0.125,0.15,46.63,162.0,2522.0,0.5,0.09,5.83,0.13,0.5,0.38,0.38,358.48,86.7,1.0,0.38,0.25,0.75,0.5,0.1624464710547185,,3
553984,1.0,4.0,1,1,1,1,1,0,3,0,8,175.0,390.03,39.0,,0.1,,9.63,72.875,2207.0,0.13,0.1,1.2,0.0,0.13,0.13,0.13,351.03,,1.0,0.38,0.0,1.0,1.0,0.1767240598096964,0.0176710466696873,4
553985,2.0,2.5,4,4,4,4,4,1,4,2,8,55.75,336.16,,,0.1833333333333333,0.1,52.5,205.5,1890.0,0.5,0.08,6.56,0.13,0.5,0.5,0.5,274.53,50.18,1.0,0.5,0.25,1.0,0.5,0.1778624338624339,,3
554026,1.0,2.25,4,4,4,4,4,0,1,1,8,191.0,478.9,,29.7,0.1,0.15,18.25,136.375,2336.0,0.5,0.22,2.28,0.0,0.5,0.5,0.5,431.01,162.35,1.0,0.13,0.13,1.0,0.25,0.2050085616438356,,2
554079,2.0,3.6,5,3,3,5,3,0,3,1,8,163.4,505.97,45.55,15.9,0.1333333333333333,0.15,17.88,131.625,3050.0,0.63,0.28,2.24,0.0,0.38,0.63,0.38,438.51,138.89,1.0,0.38,0.13,0.6,0.67,0.1658918032786885,0.0149344262295081,2
554141,2.0,2.75,4,3,3,4,3,0,2,1,9,161.75,472.46,,10.55,0.15,0.05,15.44,114.77777777777776,2360.0,0.44,0.26,1.72,0.0,0.33,0.44,0.33,401.59,153.66,1.0,0.22,0.11,0.75,0.67,0.2001949152542372,,2
554155,1.0,3.0,2,1,1,2,1,0,1,1,9,242.0,114.49,,,0.1,0.1,12.56,94.66666666666669,675.0,0.22,0.16,1.4,0.0,0.11,0.22,0.11,103.04,217.8,1.0,0.11,0.11,0.5,1.0,0.1696148148148148,,4
554163,4.0,3.4,6,6,6,5,5,0,0,0,8,112.4,416.0,,,,,24.25,181.25,2337.0,0.75,0.25,3.03,0.0,0.75,0.63,0.63,,,1.0,0.0,0.0,0.83,0.67,0.1780059905862216,,2
554175,2.0,3.0,3,3,3,3,3,0,1,1,9,129.67,693.43,,,0.25,0.15,13.0,96.33333333333331,2475.0,0.33,0.23,1.44,0.0,0.33,0.33,0.33,520.07,110.22,1.0,0.11,0.11,1.0,0.67,0.2801737373737373,,2
554202,1.0,4.0,2,1,1,2,1,0,2,1,8,126.0,810.97,40.55,12.3,0.05,0.15,17.75,131.25,4147.0,0.25,0.11,2.22,0.0,0.13,0.25,0.13,770.42,107.1,1.0,0.25,0.13,0.5,1.0,0.195555823486858,0.0097781528816011,4
554213,2.0,1.5,4,4,4,3,3,1,1,1,8,131.0,312.1,,,,,11.13,150.0,1839.0,0.5,0.36,1.39,0.13,0.5,0.38,0.38,,,1.0,0.13,0.13,0.75,0.5,0.1697117998912452,,2
554217,1.0,3.0,2,2,2,1,1,0,2,0,8,145.0,991.23,,,0.1,,13.25,99.625,3694.0,0.25,0.15,1.66,0.0,0.25,0.13,0.13,892.11,,1.0,0.25,0.0,0.5,0.5,0.2683351380617217,,4
554269,2.0,2.333333333333333,3,3,3,3,3,0,2,0,10,79.0,609.49,51.38,,0.075,,12.7,94.6,3594.0,0.3,0.24,1.27,0.0,0.3,0.3,0.3,563.78,,1.0,0.2,0.0,1.0,0.67,0.1695854201446855,0.0142960489705064,2
554284,2.0,1.0,2,2,2,2,2,0,2,1,8,222.5,185.16,4.95,,0.1,0.1,15.38,114.25,1410.0,0.25,0.13,1.92,0.0,0.25,0.25,0.25,166.64,200.25,1.0,0.25,0.13,1.0,1.0,0.1313191489361702,0.0035106382978723,4
554289,,9.0,1,0,0,1,0,0,0,3,8,144.0,,,,,0.0833333333333333,9.38,70.0,,0.13,0.11,1.17,0.0,0.0,0.13,0.0,,132.0,,0.0,0.38,0.0,,,,1
554299,,,0,0,0,0,0,0,2,1,8,,,,,0.2,0.05,7.88,58.0,,0.0,0.0,0.99,0.0,0.0,0.0,0.0,,,,0.25,0.13,,,,,1
554357,,,0,0,0,0,0,0,2,0,8,,,,,0.1,,7.88,58.375,,0.0,0.0,0.99,0.0,0.0,0.0,0.0,,,,0.25,0.0,,,,,1
554413,3.0,5.333333333333333,4,4,4,3,3,0,1,1,8,179.33,586.11,125.53,,0.25,0.2,17.75,134.25,3368.0,0.5,0.23,2.22,0.0,0.5,0.38,0.38,439.58,143.46,1.0,0.13,0.13,0.75,0.75,0.1740231591448931,0.037271377672209,2
554444,3.0,1.6666666666666667,3,3,3,3,3,0,0,0,8,158.67,276.5,,,,,21.75,163.875,1617.0,0.38,0.14,2.72,0.0,0.38,0.38,0.38,,,1.0,0.0,0.0,1.0,1.0,0.170995670995671,,2
554450,,,0,0,0,0,0,0,1,2,9,,,,,0.1,0.075,10.89,80.55555555555556,,0.0,0.0,1.21,0.0,0.0,0.0,0.0,,,,0.11,0.22,,,,,1
554507,0.0,2.0,3,1,1,3,1,0,2,1,8,217.67,81.46,,,0.075,0.05,18.88,141.25,469.0,0.38,0.16,2.36,0.0,0.13,0.38,0.13,75.35,206.79,1.0,0.25,0.13,0.33,0.0,0.1736886993603411,,4
554532,1.0,3.0,3,3,3,3,3,0,1,0,8,198.67,505.88,,,0.1,,20.0,148.875,2758.0,0.38,0.15,2.5,0.0,0.38,0.38,0.38,455.29,,1.0,0.13,0.0,1.0,0.33,0.1834227701232777,,2
554560,0.0,3.0,1,1,1,1,1,0,3,2,8,318.0,586.32,117.26,15.9,0.1833333333333333,0.075,11.13,83.25,3041.0,0.13,0.09,1.39,0.0,0.13,0.13,0.13,478.83,294.15,1.0,0.38,0.25,1.0,0.0,0.192804998355804,0.0385596843143702,4
554609,0.0,3.0,2,2,2,2,2,0,1,2,8,242.5,613.71,,,0.15,0.05,15.0,111.0,3564.0,0.25,0.13,1.88,0.0,0.25,0.25,0.25,521.65,230.38,1.0,0.13,0.25,1.0,0.0,0.1721969696969697,,4
554632,,1.0,1,0,0,1,0,0,3,2,8,102.0,,,10.2,0.15,0.1,10.13,74.375,,0.13,0.1,1.27,0.0,0.0,0.13,0.0,,91.8,,0.38,0.25,0.0,,,,1
554670,1.0,2.0,2,2,2,1,1,0,3,1,8,48.0,473.64,99.82,,0.15,0.05,9.5,70.75,2736.0,0.25,0.21,1.19,0.0,0.25,0.13,0.13,402.59,45.6,1.0,0.38,0.13,0.5,0.5,0.1731140350877193,0.0364839181286549,4
554681,,7.0,1,0,0,1,0,0,1,2,8,250.0,,,,0.05,0.075,11.5,85.5,,0.13,0.09,1.44,0.0,0.0,0.13,0.0,,231.25,,0.13,0.25,0.0,,,,1
554724,,5.0,1,0,0,1,0,0,1,0,8,218.0,,,,0.1,,18.75,140.25,,0.13,0.05,2.34,0.0,0.0,0.13,0.0,,,,0.13,0.0,0.0,,,,1
554753,2.0,3.0,4,4,3,3,3,0,0,2,9,157.0,1421.23,,19.9,,0.1,13.22,97.88888888888889,5838.0,0.44,0.3,1.47,0.0,0.44,0.33,0.33,,141.3,0.75,0.0,0.22,0.75,0.5,0.243444672833162,,2
554801,0.0,2.666666666666667,3,3,3,3,3,0,1,0,8,212.67,1174.76,,,0.1,,10.25,76.25,6315.0,0.38,0.29,1.28,0.0,0.38,0.38,0.38,1057.28,,1.0,0.13,0.0,1.0,0.0,0.1860269200316706,,2
554853,0.0,12.5,2,1,0,2,1,0,0,1,8,218.0,49.31,,,,0.15,25.63,192.25,576.0,0.25,0.08,3.2,0.0,0.13,0.25,0.13,,185.3,0.0,0.0,0.13,0.5,0.0,0.0856076388888888,,1
554866,,,0,0,0,0,0,0,1,1,9,,,,,0.15,0.25,7.11,53.77777777777778,,0.0,0.0,0.79,0.0,0.0,0.0,0.0,,,,0.11,0.11,,,,,1
554885,5.0,3.2,5,5,5,5,5,0,1,1,8,254.8,385.99,37.66,23.4,0.1,0.2,23.88,177.875,2213.0,0.63,0.21,2.99,0.0,0.63,0.63,0.63,347.39,203.84,1.0,0.13,0.13,1.0,1.0,0.1744193402620876,0.0170176231360144,2
554922,0.0,4.0,1,1,1,1,1,0,0,0,8,68.0,327.51,,,,,13.75,102.625,1780.0,0.13,0.07,1.72,0.0,0.13,0.13,0.13,,,1.0,0.0,0.0,1.0,0.0,0.1839943820224719,,4
554939,,,0,0,0,0,0,0,2,2,8,,,,,0.175,0.15,5.25,39.875,,0.0,0.0,0.66,0.0,0.0,0.0,0.0,,,,0.25,0.25,,,,,1
554949,,,0,0,0,0,0,0,3,1,8,,,,,0.1833333333333333,0.05,10.0,75.25,,0.0,0.0,1.25,0.0,0.0,0.0,0.0,,,,0.38,0.13,,,,,1
554956,8.0,1.75,5,4,4,4,3,0,1,0,8,127.5,299.87,70.58,,0.15,,14.88,110.625,1774.0,0.63,0.34,1.86,0.0,0.5,0.5,0.38,254.89,,1.0,0.13,0.0,0.6,2.0,0.1690360766629086,0.0397857948139797,2
554961,1.0,7.0,4,2,1,3,1,0,1,0,8,180.33,153.1,,,0.15,,14.13,106.75,1135.0,0.5,0.28,1.77,0.0,0.25,0.38,0.13,130.14,,0.5,0.13,0.0,0.25,0.5,0.1348898678414097,,4
