"user_id","bags","avg_hotel_nights","trips_booked","flights_booked","return_booked","hotels_booked","packages_booked","cancellations","f_discount","h_discount","total_sessions","avg_room_price","avg_flight_price","avg_flight_discount","avg_room_discount","f_discount_per","h_discount_per","avg_clicks","session_in_seconds","avg_distance","trips_ratio","trips_per_click","clicks_per_session","cancellations_ratio","flights_ratio","hotels_ratio","packages_per_session","f_discounted_price","h_discounted_price","return_ratio","f_discount_ratio","h_discount_ratio","package_per_trip","bags_per_flight","price_per_km","discount_per_km"
"543810","3","1.5000000000000000","6","5","5","6","5","0","2","1","8","152.83","459.33","36.30","22.10","0.10000000000000000000","0.10000000000000000000","18.63","138.25","2510","0.75","0.32","2.33","0.00","0.63","0.75","0.63","413.40","137.55","1.00","0.25","0.13","0.83","0.60","0.183","0.01446215139442231"
"543816","","","0","0","0","0","0","0","1","1","8","","","","","0.10000000000000000000","0.05000000000000000000","6.25","47.625","","0.00","0.00","0.78","0.00","0.00","0.00","0.00","","","","0.13","0.13","","","",""
"543817","0","-1.00000000000000000000","1","1","1","1","1","0","1","2","8","112.00","510.30","","","0.20000000000000000000","0.07500000000000000000","19.63","146.25","2673","0.13","0.05","2.45","0.00","0.13","0.13","0.13","408.24","103.60","1.00","0.13","0.25","1.00","0.00","0.19090909090909092",""
"543826","1","4.0000000000000000","3","2","2","3","2","0","3","0","8","129.00","193.14","37.17","","0.31666666666666666667","","14.50","107.5","1019","0.38","0.21","1.81","0.00","0.25","0.38","0.25","131.98","","1.00","0.38","0.00","0.67","0.50","0.18953876349362117","0.03647693817468106"
"543885","","6.0000000000000000","1","0","0","1","0","0","0","0","10","78.00","","","","","","15.50","115.8","","0.10","0.06","1.55","0.00","0.00","0.10","0.00","","","","0.00","0.00","0.00","","",""
"543900","1","5.5000000000000000","2","2","2","2","2","0","0","1","8","242.50","450.73","","15.20","","0.10000000000000000000","9.50","70.875","2558","0.25","0.21","1.19","0.00","0.25","0.25","0.25","","218.25","1.00","0.00","0.13","1.00","0.50","0.1762040656763096",""
"543927","1","2.6666666666666667","3","3","3","3","3","0","1","3","8","157.00","469.47","","35.00","0.05000000000000000000","0.16666666666666666667","25.13","187","1972","0.38","0.12","3.14","0.00","0.38","0.38","0.38","446.00","130.83","1.00","0.13","0.38","1.00","0.33","0.23806795131845843",""
"543928","1","4.0000000000000000","2","2","2","2","2","0","1","1","8","149.00","313.20","","","0.25000000000000000000","0.10000000000000000000","13.00","96.875","1908","0.25","0.15","1.63","0.00","0.25","0.25","0.25","234.90","134.10","1.00","0.13","0.13","1.00","0.50","0.1641509433962264",""
"543937","2","3.0000000000000000","3","2","2","3","2","0","2","1","8","190.33","745.49","","","0.10000000000000000000","0.10000000000000000000","10.38","77.75","4072","0.38","0.29","1.30","0.00","0.25","0.38","0.25","670.94","171.30","1.00","0.25","0.13","0.67","1.00","0.18307711198428292",""
"543952","0","3.0000000000000000","5","5","4","4","4","0","1","2","8","144.25","616.54","25.91","12.75","0.05000000000000000000","0.15000000000000000000","18.75","138.375","5787","0.63","0.27","2.34","0.00","0.63","0.50","0.50","585.71","122.61","0.80","0.13","0.25","0.80","0.00","0.10653879384828062","0.004477276654570589"
"543968","3","2.6666666666666667","6","6","6","6","6","0","1","3","8","239.67","599.98","63.79","15.17","0.10000000000000000000","0.10000000000000000000","25.63","192.125","3589","0.75","0.23","3.20","0.00","0.75","0.75","0.75","539.98","215.70","1.00","0.13","0.38","1.00","0.50","0.16717191418222346","0.017773753134577876"
"543976","4","1.4000000000000000","5","4","4","5","4","1","2","1","9","95.80","187.04","","","0.10000000000000000000","","34.33","156","1004","0.56","0.15","3.81","0.11","0.44","0.56","0.44","168.34","","1.00","0.22","0.11","0.80","1.00","0.18629482071713147",""
"544002","2","1.00000000000000000000","3","3","3","3","3","0","1","1","8","128.00","348.92","","","0.05000000000000000000","0.15000000000000000000","13.88","104","1810","0.38","0.22","1.74","0.00","0.38","0.38","0.38","331.47","108.80","1.00","0.13","0.13","1.00","0.67","0.19277348066298344",""
"544008","1","2.5000000000000000","3","3","3","2","2","0","1","1","8","207.50","351.40","","","0.10000000000000000000","0.10000000000000000000","10.38","77.75","1305","0.38","0.29","1.30","0.00","0.38","0.25","0.25","316.26","186.75","1.00","0.13","0.13","0.67","0.33","0.269272030651341",""
"544012","1","3.0000000000000000","4","3","1","4","3","0","2","2","8","174.50","97.02","14.00","","0.10000000000000000000","0.15000000000000000000","20.25","151.875","882","0.50","0.20","2.53","0.00","0.38","0.50","0.38","87.32","148.33","0.33","0.25","0.25","0.75","0.33","0.11","0.015873015873015872"
"544015","1","3.0000000000000000","1","1","1","1","1","0","2","2","8","95.00","586.17","","","0.17500000000000000000","0.10000000000000000000","13.25","99.625","4183","0.13","0.08","1.66","0.00","0.13","0.13","0.13","483.59","85.50","1.00","0.25","0.25","1.00","1.00","0.14013148458044464",""
"544043","2","2.5000000000000000","4","3","3","4","3","0","0","2","10","109.00","197.61","","6.35","","0.10000000000000000000","15.30","113","1123","0.40","0.26","1.53","0.00","0.30","0.40","0.30","","98.10","1.00","0.00","0.20","0.75","0.67","0.17596616206589494",""
"544163","2","4.5000000000000000","4","2","2","4","2","0","3","1","8","202.00","941.39","","","0.08333333333333333333","0.10000000000000000000","13.25","96.5","3856","0.50","0.30","1.66","0.00","0.25","0.50","0.25","862.94","181.80","1.00","0.38","0.13","0.50","1.00","0.24413641078838175",""
"544207","3","3.0000000000000000","4","3","2","4","3","0","0","0","8","127.00","376.50","","","","","13.00","97.25","2394","0.50","0.31","1.63","0.00","0.38","0.50","0.38","","","0.67","0.00","0.00","0.75","1.00","0.15726817042606517",""
"544254","1","3.0000000000000000","4","4","4","3","3","0","1","0","8","172.67","968.80","389.14","","0.30000000000000000000","","17.75","132.25","2812","0.50","0.23","2.22","0.00","0.50","0.38","0.38","678.16","","1.00","0.13","0.00","0.75","0.25","0.34452347083926027","0.1383854907539118"
"544256","1","3.0000000000000000","1","1","1","1","1","0","2","1","9","48.00","575.03","","","0.10000000000000000000","0.10000000000000000000","10.78","80.44444444444444","1815","0.11","0.09","1.20","0.00","0.11","0.11","0.11","517.53","43.20","1.00","0.22","0.11","1.00","1.00","0.3168209366391184",""
"544271","1","0.00000000000000000000","1","1","1","1","1","0","0","0","9","129.00","542.21","","","","","12.33","92.77777777777777","3110","0.11","0.08","1.37","0.00","0.11","0.11","0.11","","","1.00","0.00","0.00","1.00","1.00","0.17434405144694534",""
"544333","","","0","0","0","0","0","0","1","2","10","","","","","0.10000000000000000000","0.07500000000000000000","14.80","110.6","","0.00","0.00","1.48","0.00","0.00","0.00","0.00","","","","0.10","0.20","","","",""
"544364","","","0","0","0","0","0","0","3","2","9","","","","","0.23333333333333333333","0.15000000000000000000","9.44","69.77777777777777","","0.00","0.00","1.05","0.00","0.00","0.00","0.00","","","","0.33","0.22","","","",""
"544367","2","2.5000000000000000","3","3","3","2","2","0","1","1","8","107.50","381.27","","","0.10000000000000000000","0.05000000000000000000","14.00","104.25","1794","0.38","0.21","1.75","0.00","0.38","0.25","0.25","343.14","102.13","1.00","0.13","0.13","0.67","0.67","0.21252508361204012",""
"544391","1","3.6666666666666667","3","2","2","3","2","0","2","2","8","166.00","274.06","14.82","18.70","0.12500000000000000000","0.12500000000000000000","22.25","165.625","1510","0.38","0.13","2.78","0.00","0.25","0.38","0.25","239.80","145.25","1.00","0.25","0.25","0.67","0.50","0.18149668874172187","0.009814569536423842"
"544406","2","2.5000000000000000","5","5","5","4","4","1","3","1","9","237.50","390.54","96.39","","0.22500000000000000000","","35.56","555.6666666666666","2166","0.56","0.14","3.95","0.11","0.56","0.44","0.44","302.67","","1.00","0.33","0.11","0.80","0.40","0.18030470914127425","0.044501385041551246"
"544414","2","3.0000000000000000","3","3","3","3","3","0","0","0","8","314.67","655.11","","","","","14.88","109.625","2996","0.38","0.20","1.86","0.00","0.38","0.38","0.38","","","1.00","0.00","0.00","1.00","0.67","0.2186615487316422",""
"544425","","","0","0","0","0","0","0","3","1","8","","","","","0.15000000000000000000","0.05000000000000000000","11.25","83.5","","0.00","0.00","1.41","0.00","0.00","0.00","0.00","","","","0.38","0.13","","","",""
"544444","1","3.0000000000000000","2","2","2","2","2","0","1","1","8","118.50","170.77","12.20","","0.05000000000000000000","0.20000000000000000000","14.63","108.375","866","0.25","0.14","1.83","0.00","0.25","0.25","0.25","162.23","94.80","1.00","0.13","0.13","1.00","0.50","0.19719399538106236","0.014087759815242493"
"544447","1","1.00000000000000000000","2","1","1","1","0","0","1","3","8","142.00","316.94","","7.10","0.20000000000000000000","0.10000000000000000000","12.13","91.5","1609","0.25","0.16","1.52","0.00","0.13","0.13","0.00","253.55","127.80","1.00","0.13","0.38","0.00","1.00","0.19697949036668738",""
"544449","1","5.2500000000000000","4","2","2","4","2","0","2","2","8","228.75","387.43","38.97","33.80","0.15000000000000000000","0.15000000000000000000","15.13","112.375","1677","0.50","0.26","1.89","0.00","0.25","0.50","0.25","329.32","194.44","1.00","0.25","0.25","0.50","0.50","0.23102564102564102","0.02323792486583184"
"544469","2","2.5000000000000000","3","3","3","2","2","0","3","1","9","382.50","458.60","19.07","","0.10000000000000000000","0.10000000000000000000","17.33","128.11111111111111","2070","0.33","0.17","1.93","0.00","0.33","0.22","0.22","412.74","344.25","1.00","0.33","0.11","0.67","0.67","0.22154589371980676","0.00921256038647343"
"544472","","","0","0","0","0","0","0","2","0","8","","","","","0.12500000000000000000","","9.50","71.25","","0.00","0.00","1.19","0.00","0.00","0.00","0.00","","","","0.25","0.00","","","",""
"544476","2","1.00000000000000000000","1","1","1","1","1","0","1","1","8","124.00","106.04","","","0.05000000000000000000","0.10000000000000000000","19.63","146.625","551","0.13","0.05","2.45","0.00","0.13","0.13","0.13","100.74","111.60","1.00","0.13","0.13","1.00","2.00","0.19245009074410163",""
"544480","2","1.6666666666666667","3","3","3","3","3","0","2","2","9","121.33","340.55","45.97","27.75","0.10000000000000000000","0.15000000000000000000","14.11","104.66666666666667","2043","0.33","0.21","1.57","0.00","0.33","0.33","0.33","306.50","103.13","1.00","0.22","0.22","1.00","0.67","0.16669114047968675","0.022501223690651002"
"544495","2","2.0000000000000000","4","3","3","3","2","1","4","2","8","157.50","2999.23","","","0.16666666666666666667","0.25000000000000000000","19.00","226.875","12264","0.50","0.21","2.38","0.13","0.38","0.38","0.25","2499.36","118.13","1.00","0.50","0.25","0.50","0.67","0.24455560991519895",""
"544497","","4.0000000000000000","1","0","0","1","0","0","2","0","8","332.00","","","","0.17500000000000000000","","14.63","109.375","","0.13","0.07","1.83","0.00","0.00","0.13","0.00","","","","0.25","0.00","0.00","","",""
"544507","","","0","0","0","0","0","0","1","1","8","","","","","0.10000000000000000000","0.05000000000000000000","11.25","84.875","","0.00","0.00","1.41","0.00","0.00","0.00","0.00","","","","0.13","0.13","","","",""
"544513","4","2.3333333333333333","4","4","4","3","3","0","2","3","8","154.67","367.17","35.30","7.45","0.12500000000000000000","0.16666666666666666667","14.00","105","1978","0.50","0.29","1.75","0.00","0.50","0.38","0.38","321.27","128.89","1.00","0.25","0.38","0.75","1.00","0.1856268958543984","0.017846309403437816"
"544536","","6.0000000000000000","1","0","0","1","0","0","1","1","8","147.00","","","","0.45000000000000000000","0.10000000000000000000","7.75","59.375","","0.13","0.13","0.97","0.00","0.00","0.13","0.00","","132.30","","0.13","0.13","0.00","","",""
"544549","4","2.2500000000000000","4","4","4","4","4","0","2","0","8","262.75","346.66","39.71","","0.10000000000000000000","","22.38","168.375","1946","0.50","0.18","2.80","0.00","0.50","0.50","0.50","311.99","","1.00","0.25","0.00","1.00","1.00","0.17813977389516958","0.02040596094552929"
"544595","1","1.5000000000000000","4","4","3","4","4","0","3","3","8","307.50","421.19","57.22","26.55","0.15000000000000000000","0.10000000000000000000","14.75","110.75","2930","0.50","0.27","1.84","0.00","0.50","0.50","0.50","358.01","276.75","0.75","0.38","0.38","1.00","0.25","0.14375085324232081","0.019529010238907848"
"544604","1","3.0000000000000000","2","2","2","1","1","0","2","1","8","154.00","117.68","13.65","","0.20000000000000000000","0.10000000000000000000","18.25","136.875","446","0.25","0.11","2.28","0.00","0.25","0.13","0.13","94.14","138.60","1.00","0.25","0.13","0.50","0.50","0.26385650224215246","0.030605381165919283"
"544627","3","3.6666666666666667","4","4","4","3","3","0","1","0","8","117.33","259.09","27.58","","0.35000000000000000000","","11.00","81.75","1476","0.50","0.36","1.38","0.00","0.50","0.38","0.38","168.41","","1.00","0.13","0.00","0.75","0.75","0.1755352303523035","0.01868563685636856"
"544640","4","5.0000000000000000","5","5","5","4","4","0","0","2","8","171.50","290.13","","","","0.15000000000000000000","22.50","166.75","1744","0.63","0.22","2.81","0.00","0.63","0.50","0.50","","145.78","1.00","0.00","0.25","0.80","0.80","0.16635894495412845",""
"544647","","7.0000000000000000","1","0","0","1","0","0","1","1","8","86.00","","","","0.05000000000000000000","0.10000000000000000000","9.25","69.5","","0.13","0.11","1.16","0.00","0.00","0.13","0.00","","77.40","","0.13","0.13","0.00","","",""
"544680","2","4.0000000000000000","4","4","4","4","4","0","1","0","8","262.75","514.29","","","0.15000000000000000000","","21.50","160.125","2384","0.50","0.19","2.69","0.00","0.50","0.50","0.50","437.15","","1.00","0.13","0.00","1.00","0.50","0.21572567114093957",""
"544683","2","4.0000000000000000","4","4","3","4","4","0","0","1","8","106.00","372.58","","","","0.30000000000000000000","27.38","201.75","2637","0.50","0.15","3.42","0.00","0.50","0.50","0.50","","74.20","0.75","0.00","0.13","1.00","0.50","0.14128934395145998",""
"544685","2","10.6666666666666667","3","3","3","3","3","1","1","2","8","117.00","2483.54","","","","0.10000000000000000000","41.25","121","7380","0.38","0.07","5.16","0.13","0.38","0.38","0.38","","105.30","1.00","0.13","0.25","1.00","0.67","0.3365230352303523",""
"544694","1","1.5000000000000000","2","2","2","2","2","0","0","1","8","236.00","368.35","","20.30","","0.10000000000000000000","11.63","86.875","2127","0.25","0.17","1.45","0.00","0.25","0.25","0.25","","212.40","1.00","0.00","0.13","1.00","0.50","0.17317818523742362",""
"544698","","5.0000000000000000","1","0","0","1","0","0","3","0","8","127.00","","","","0.06666666666666666667","","11.25","84","","0.13","0.09","1.41","0.00","0.00","0.13","0.00","","","","0.38","0.00","0.00","","",""
"544747","3","4.0000000000000000","4","3","3","4","3","0","3","4","8","184.75","369.10","49.19","24.43","0.13333333333333333333","0.10000000000000000000","16.63","125.75","2188","0.50","0.24","2.08","0.00","0.38","0.50","0.38","319.89","166.28","1.00","0.38","0.50","0.75","1.00","0.1686928702010969","0.022481718464351003"
"544749","0","2.0000000000000000","1","1","1","1","1","0","1","1","8","263.00","463.99","","","0.10000000000000000000","0.20000000000000000000","14.25","106","2812","0.13","0.07","1.78","0.00","0.13","0.13","0.13","417.59","210.40","1.00","0.13","0.13","1.00","0.00","0.16500355618776671",""
"544818","2","1.00000000000000000000","2","2","2","2","2","0","1","1","8","134.50","926.23","331.35","","0.35000000000000000000","0.10000000000000000000","17.88","133","4390","0.25","0.11","2.24","0.00","0.25","0.25","0.25","602.05","121.05","1.00","0.13","0.13","1.00","1.00","0.2109863325740319","0.07547835990888384"
"544839","1","1.5000000000000000","3","3","3","2","2","0","1","1","8","83.50","332.12","","","0.10000000000000000000","0.20000000000000000000","9.13","68.125","2055","0.38","0.33","1.14","0.00","0.38","0.25","0.25","298.91","66.80","1.00","0.13","0.13","0.67","0.33","0.1616155717761557",""
"544868","0","2.0000000000000000","2","2","2","1","1","0","0","1","8","56.00","495.22","","","","0.10000000000000000000","17.38","130.875","2698","0.25","0.12","2.17","0.00","0.25","0.13","0.13","","50.40","1.00","0.00","0.13","0.50","0.00","0.18355077835433656",""
"544926","0","0.66666666666666666667","3","3","3","3","3","0","3","2","9","311.33","316.66","","38.75","0.08333333333333333333","0.10000000000000000000","25.11","187","1669","0.33","0.12","2.79","0.00","0.33","0.33","0.33","290.27","280.20","1.00","0.33","0.22","1.00","0.00","0.18973037747153987",""
"545010","1","1.5000000000000000","3","3","3","2","2","0","3","0","9","105.50","427.31","","","0.13333333333333333333","","13.89","103.33333333333333","1324","0.33","0.22","1.54","0.00","0.33","0.22","0.22","370.34","","1.00","0.33","0.00","0.67","0.33","0.3227416918429003",""
"545011","4","3.0000000000000000","4","4","4","3","3","0","0","2","8","176.33","367.93","","14.95","","0.10000000000000000000","16.00","118.875","1679","0.50","0.25","2.00","0.00","0.50","0.38","0.38","","158.70","1.00","0.00","0.25","0.75","1.00","0.2191363907087552",""
"545012","1","5.6666666666666667","3","2","2","3","2","0","1","2","8","101.33","1013.44","","","0.10000000000000000000","0.07500000000000000000","13.63","101.75","2892","0.38","0.22","1.70","0.00","0.25","0.38","0.25","912.10","93.73","1.00","0.13","0.25","0.67","0.50","0.35042876901798065",""
"545063","","","0","0","0","0","0","0","1","2","8","","","","","0.10000000000000000000","0.10000000000000000000","9.50","70.25","","0.00","0.00","1.19","0.00","0.00","0.00","0.00","","","","0.13","0.25","","","",""
"545070","0","6.6666666666666667","3","1","1","3","1","0","3","0","9","214.67","543.08","","","0.08333333333333333333","","18.22","134.33333333333334","3313","0.33","0.16","2.02","0.00","0.11","0.33","0.11","497.82","","1.00","0.33","0.00","0.33","0.00","0.16392393600965893",""
"545089","0","9.0000000000000000","2","2","0","2","2","1","1","2","8","68.00","1141.98","","","","0.15000000000000000000","21.00","106.625","17523","0.25","0.10","2.63","0.13","0.25","0.25","0.25","","57.80","0.00","0.13","0.25","1.00","0.00","0.0651703475432289",""
"545109","0","5.0000000000000000","2","2","2","2","2","0","1","0","8","143.00","352.99","","","0.20000000000000000000","","11.88","89.5","1984","0.25","0.17","1.49","0.00","0.25","0.25","0.25","282.39","","1.00","0.13","0.00","1.00","0.00","0.17791834677419355",""
"545115","1","2.0000000000000000","1","1","1","1","1","0","0","0","8","381.00","651.60","","","","","21.00","156.125","3855","0.13","0.05","2.63","0.00","0.13","0.13","0.13","","","1.00","0.00","0.00","1.00","1.00","0.16902723735408562",""
"545132","0","1.00000000000000000000","1","1","1","1","1","0","1","1","8","161.00","255.02","12.75","16.10","0.05000000000000000000","0.10000000000000000000","10.25","76.5","1460","0.13","0.10","1.28","0.00","0.13","0.13","0.13","242.27","144.90","1.00","0.13","0.13","1.00","0.00","0.17467123287671232","0.008732876712328768"
"545208","0","1.00000000000000000000","1","1","0","1","1","0","1","1","9","128.00","385.33","","","0.15000000000000000000","0.10000000000000000000","12.56","93.66666666666667","2166","0.11","0.08","1.40","0.00","0.11","0.11","0.11","327.53","115.20","0.00","0.11","0.11","1.00","0.00","0.17789935364727608",""
"545209","3","2.2500000000000000","4","4","4","4","4","1","4","2","8","221.75","349.56","","","0.13333333333333333333","0.25000000000000000000","43.13","628.25","1900","0.50","0.09","5.39","0.13","0.50","0.50","0.50","302.95","166.31","1.00","0.50","0.25","1.00","0.75","0.18397894736842105",""
"545226","1","8.6666666666666667","3","2","2","3","2","0","0","1","8","154.33","200.46","","","","0.15000000000000000000","10.50","78.5","1467","0.38","0.29","1.31","0.00","0.25","0.38","0.25","","131.18","1.00","0.00","0.13","0.67","0.50","0.13664621676891617",""
"545247","","6.0000000000000000","1","0","0","1","0","0","0","0","8","409.00","","","","","","17.00","125.875","","0.13","0.06","2.13","0.00","0.00","0.13","0.00","","","","0.00","0.00","0.00","","",""
"545249","2","3.7500000000000000","5","4","4","4","3","0","2","1","8","178.25","364.62","","19.10","0.22500000000000000000","0.10000000000000000000","22.88","169.75","2088","0.63","0.22","2.86","0.00","0.50","0.50","0.38","282.58","160.43","1.00","0.25","0.13","0.60","0.50","0.1746264367816092",""
"545264","","","0","0","0","0","0","0","2","1","8","","","","","0.22500000000000000000","0.15000000000000000000","14.63","108.75","","0.00","0.00","1.83","0.00","0.00","0.00","0.00","","","","0.25","0.13","","","",""
"545272","1","5.0000000000000000","1","1","1","1","1","0","2","1","8","568.00","445.62","155.97","28.40","0.25000000000000000000","0.05000000000000000000","10.88","80.5","2369","0.13","0.09","1.36","0.00","0.13","0.13","0.13","334.22","539.60","1.00","0.25","0.13","1.00","1.00","0.188104685521317","0.06583790628957366"
"545281","","","0","0","0","0","0","0","1","0","9","","","","","0.10000000000000000000","","13.11","97.88888888888889","","0.00","0.00","1.46","0.00","0.00","0.00","0.00","","","","0.11","0.00","","","",""
"545290","1","1.6666666666666667","4","4","4","3","3","0","1","2","8","155.00","542.58","41.82","37.63","0.10000000000000000000","0.15000000000000000000","21.75","162.125","3287","0.50","0.18","2.72","0.00","0.50","0.38","0.38","488.32","131.75","1.00","0.13","0.25","0.75","0.25","0.1650684514755096","0.012722847581381199"
"545300","2","3.6000000000000000","5","5","5","5","5","0","1","2","8","190.60","179.92","25.00","14.05","0.10000000000000000000","0.17500000000000000000","21.00","158.75","866","0.63","0.24","2.63","0.00","0.63","0.63","0.63","161.93","157.25","1.00","0.13","0.25","1.00","0.40","0.2077598152424942","0.028868360277136258"
"545317","3","2.8000000000000000","6","6","5","5","5","0","1","1","9","180.80","369.11","38.25","53.80","0.10000000000000000000","0.20000000000000000000","21.89","162.22222222222223","2112","0.67","0.27","2.43","0.00","0.67","0.56","0.56","332.20","144.64","0.83","0.11","0.11","0.83","0.50","0.17476799242424243","0.018110795454545456"
"545318","1","3.0000000000000000","3","3","3","3","3","0","2","0","8","204.67","340.69","77.31","","0.10000000000000000000","","13.50","100.375","1987","0.38","0.22","1.69","0.00","0.38","0.38","0.38","306.62","","1.00","0.25","0.00","1.00","0.33","0.1714594866633115","0.03890790135883241"
"545327","1","1.7500000000000000","4","3","3","4","3","0","2","0","8","116.75","168.27","","","0.15000000000000000000","","20.00","146.375","793","0.50","0.20","2.50","0.00","0.38","0.50","0.38","143.03","","1.00","0.25","0.00","0.75","0.33","0.2121941992433796",""
"545344","2","11.6666666666666667","3","2","2","3","2","1","2","2","9","178.67","3812.78","","11.30","0.05000000000000000000","0.10000000000000000000","29.33","101.22222222222223","20503","0.33","0.10","3.26","0.11","0.22","0.33","0.22","3622.14","160.80","1.00","0.22","0.22","0.67","1.00","0.18596205433351218",""
"545345","1","2.0000000000000000","1","1","0","1","1","0","0","1","8","215.00","291.71","","","","0.25000000000000000000","14.13","105.875","3500","0.13","0.07","1.77","0.00","0.13","0.13","0.13","","161.25","0.00","0.00","0.13","1.00","1.00","0.08334571428571427",""
"545360","0","4.0000000000000000","2","1","1","1","0","0","0","0","8","168.00","423.10","","","","","18.88","141.875","2532","0.25","0.11","2.36","0.00","0.13","0.13","0.00","","","1.00","0.00","0.00","0.00","0.00","0.16710110584518167",""
"545375","2","3.5000000000000000","2","1","1","2","1","0","1","1","8","70.50","151.05","","28.00","0.05000000000000000000","0.25000000000000000000","12.75","95.375","395","0.25","0.16","1.59","0.00","0.13","0.25","0.13","143.50","52.88","1.00","0.13","0.13","0.50","2.00","0.38240506329113927",""
"545399","1","7.0000000000000000","1","1","1","1","1","0","0","1","9","198.00","215.58","","","","0.05000000000000000000","18.78","141","1199","0.11","0.05","2.09","0.00","0.11","0.11","0.11","","188.10","1.00","0.00","0.11","1.00","1.00","0.17979983319432863",""
"545404","4","2.6666666666666667","7","7","7","6","6","1","2","3","10","132.33","404.98","39.60","9.60","0.10000000000000000000","0.07500000000000000000","38.20","384.5","2120","0.70","0.18","3.82","0.10","0.70","0.60","0.60","364.48","122.41","1.00","0.20","0.30","0.86","0.57","0.19102830188679246","0.01867924528301887"
"545446","0","8.5000000000000000","3","2","1","2","1","0","0","1","8","106.00","884.97","","","","0.15000000000000000000","13.88","102.625","4264","0.38","0.22","1.74","0.00","0.25","0.25","0.13","","90.10","0.50","0.00","0.13","0.33","0.00","0.20754455909943714",""
"545465","2","2.0000000000000000","1","1","1","1","1","0","5","0","8","105.00","748.86","37.44","","0.09000000000000000000","","11.38","84.875","4153","0.13","0.09","1.42","0.00","0.13","0.13","0.13","681.46","","1.00","0.63","0.00","1.00","2.00","0.18031784252347702","0.009015169756802312"
"545510","0","5.5000000000000000","3","2","2","2","1","0","1","3","8","186.50","462.65","","29.65","0.20000000000000000000","0.13333333333333333333","15.00","111.75","1789","0.38","0.20","1.88","0.00","0.25","0.25","0.13","370.12","161.63","1.00","0.13","0.38","0.33","0.00","0.2586081609837898",""
"545518","0","4.6000000000000000","5","5","5","5","5","1","4","1","8","123.20","570.47","15.89","","0.11666666666666666667","","29.25","497.375","2519","0.63","0.17","3.66","0.13","0.63","0.63","0.63","503.92","","1.00","0.50","0.13","1.00","0.00","0.22646685192536722","0.006308058753473601"
"545551","2","5.2500000000000000","4","4","4","4","4","0","2","1","8","188.50","358.34","28.35","","0.10000000000000000000","0.30000000000000000000","13.25","99.375","2084","0.50","0.30","1.66","0.00","0.50","0.50","0.50","322.51","131.95","1.00","0.25","0.13","1.00","0.50","0.17194817658349326","0.013603646833013436"
"545577","2","2.0000000000000000","5","5","5","5","5","0","1","0","8","193.00","272.61","52.71","","0.15000000000000000000","","18.50","137.75","1464","0.63","0.27","2.31","0.00","0.63","0.63","0.63","231.72","","1.00","0.13","0.00","1.00","0.40","0.18620901639344264","0.03600409836065574"
"545629","3","1.2000000000000000","5","5","4","5","5","0","2","0","9","212.40","425.29","","","0.07500000000000000000","","23.00","170.44444444444446","3015","0.56","0.22","2.56","0.00","0.56","0.56","0.56","393.39","","0.80","0.22","0.00","1.00","0.60","0.1410580431177446",""
"545633","1","3.0000000000000000","3","3","3","3","3","0","3","1","8","88.00","396.69","45.03","27.30","0.13333333333333333333","0.35000000000000000000","23.13","172","2142","0.38","0.13","2.89","0.00","0.38","0.38","0.38","343.80","57.20","1.00","0.38","0.13","1.00","0.33","0.18519607843137254","0.021022408963585433"
"545634","0","4.3333333333333333","3","3","3","3","3","0","3","2","8","132.67","374.46","38.81","","0.08333333333333333333","0.10000000000000000000","15.13","113.375","1839","0.38","0.20","1.89","0.00","0.38","0.38","0.38","343.26","119.40","1.00","0.38","0.25","1.00","0.00","0.20362153344208808","0.021103860793909735"
"545652","0","2.3333333333333333","3","3","3","3","3","0","0","0","8","117.33","312.26","","","","","19.50","144.875","1734","0.38","0.15","2.44","0.00","0.38","0.38","0.38","","","1.00","0.00","0.00","1.00","0.00","0.180080738177624",""
"545684","3","6.3333333333333333","3","3","3","3","3","1","3","2","8","191.67","446.67","","","0.17500000000000000000","0.05000000000000000000","47.00","163.625","1956","0.38","0.06","5.88","0.13","0.38","0.38","0.38","368.50","182.09","1.00","0.38","0.25","1.00","1.00","0.22835889570552148",""
"545736","2","8.0000000000000000","4","3","3","3","2","1","3","3","8","169.50","1450.98","532.17","","0.22500000000000000000","0.15000000000000000000","40.88","119.25","5088","0.50","0.10","5.11","0.13","0.38","0.38","0.25","1124.51","144.08","1.00","0.38","0.38","0.50","0.67","0.28517688679245284","0.10459316037735848"
"545745","1","0.00000000000000000000","2","2","2","1","1","0","0","1","8","145.00","586.51","","","","0.05000000000000000000","10.75","79.375","3503","0.25","0.19","1.34","0.00","0.25","0.13","0.13","","137.75","1.00","0.00","0.13","0.50","0.50","0.1674307736226092",""
"545748","2","5.0000000000000000","2","2","2","1","1","0","0","1","8","241.00","504.99","","","","0.15000000000000000000","19.13","142.625","2683","0.25","0.10","2.39","0.00","0.25","0.13","0.13","","204.85","1.00","0.00","0.13","0.50","1.00","0.18821841222512115",""
"545754","","","0","0","0","0","0","0","3","1","8","","","","","0.15000000000000000000","0.15000000000000000000","13.25","98.625","","0.00","0.00","1.66","0.00","0.00","0.00","0.00","","","","0.38","0.13","","","",""
"545755","1","12.2500000000000000","5","4","4","4","3","0","1","2","8","160.75","315.88","49.43","33.20","0.10000000000000000000","0.15000000000000000000","17.63","130.75","2020","0.63","0.28","2.20","0.00","0.50","0.50","0.38","284.29","136.64","1.00","0.13","0.25","0.60","0.25","0.15637623762376238","0.02447029702970297"
