user_id,married,gender,has_children,group_age,bags,trips_booked,flights_booked,return_booked,hotels_booked,packages_booked,cancellations,total_sessions,avg_room_price,avg_scaled_room_price,avg_flight_price,avg_flight_discount,avg_scaled_flight_price,f_discount,h_discount,f_discount_per,h_discount_per,avg_clicks,avg_scaled_clicks,avg_distance,avg_scaled_distance_km,avg_session_in_seconds,avg_scaled_session_in_seconds,trips_ratio,trips_per_click,cancellations_ratio,flights_ratio,hotels_ratio,packages_per_session,f_discounted_price,return_ratio,f_discount_ratio,h_discount_ratio,package_per_trip,bags_per_flight,price_per_km,discount_per_km,scaled_bags_per_flight,scaled_price_per_km,scaled_discount_per_km,scaled_trips_per_click,free_hotel_meal,free_checked_bag,no_cancellation_fee,exclusive_discounts,1_night_free_hotel_with_flight,segmentation
514867,True,F,True,41-55,1.0,3,3,3,3,3,0,8,137.33,0.305414551607445,572.44,,0.2011830351628261,1,1,0.05,0.05,15.75,0.0,1679.33,0.1568627450980392,116.75,0.2402263374485596,0.38,0.19,0.0,0.38,0.38,0.38,543.82,1.0,0.13,0.13,1.0,0.33,0.3408740390512883,,0.0582010582010582,0.1027568523123389,,0.3064516129032258,0.5,0.20900189826827367,0.2402263374485596,0.18000082777366036,0.3406721732264452,Free hotel meal
521997,True,F,False,26-40,0.0,4,2,2,4,2,0,8,144.25,0.3229695431472081,467.35,,0.1640931887244608,3,0,0.1333333333333333,,15.63,0.0,2570.0,0.2409593050703427,116.75,0.2402263374485596,0.5,0.26,0.0,0.25,0.5,0.25,405.04,1.0,0.38,0.0,0.5,0.0,0.1818482490272373,,0.0,0.0518013761029331,,0.4193548387096774,0.1875,0.49087605876671425,0.2402263374485596,0.36353024681229523,0.2841520469516312,Free checked bag
527141,False,F,False,26-40,1.0,5,4,4,3,2,0,8,168.0,0.383248730964467,218.04,,0.0761031838186765,0,0,,,15.75,0.0,1025.75,0.0951515437635728,116.75,0.2402263374485596,0.63,0.32,0.0,0.5,0.38,0.25,,1.0,0.0,0.0,0.4,0.25,0.2125664148184255,,0.0440917107583774,0.0616441743429717,,0.5161290322580645,0.1875,0.1612838676800915,0.2402263374485596,0.9383558256570284,0.30953543051017074,Exclusive discounts
555193,True,M,True,41-55,1.0,2,2,2,2,2,0,8,76.0,0.149746192893401,410.23,21.22,0.1439335919163969,4,2,0.175,0.075,15.75,0.0,2502.0,0.2345387593239543,116.75,0.2402263374485596,0.25,0.13,0.0,0.25,0.25,0.25,338.44,1.0,0.5,0.25,1.0,0.5,0.163960831334932,0.0084812150279776,0.0881834215167548,0.0460698410699669,0.020196769187847,0.2096774193548387,0.5,0.274494632297191,0.2402263374485596,0.43702694146655335,0.19348526616605785,Free hotel meal
565419,False,F,False,41-55,2.0,3,3,3,1,1,0,8,379.0,0.9187817258883249,136.53,36.36,0.047336700324817,4,1,0.1,0.05,15.63,0.0,754.67,0.0695559122525414,116.75,0.2402263374485596,0.38,0.19,0.0,0.38,0.13,0.13,122.88,1.0,0.5,0.13,0.33,0.67,0.1809135118661136,0.0481799992049505,0.1181657848324514,0.0515018650791647,0.118659410455499,0.3064516129032258,0.3125,0.2018096511039603,0.2402263374485596,0.36196687513216214,0.3456032759762011,Exclusive discounts
573249,False,M,False,41-55,0.0,3,3,3,3,3,0,8,170.33,0.3891708967851099,466.25,,0.163706137641953,1,1,0.2,0.15,15.63,0.0,2384.33,0.2234286973216252,116.75,0.2402263374485596,0.38,0.19,0.0,0.38,0.38,0.38,373.0,1.0,0.13,0.13,1.0,0.0,0.1955475961800589,,0.0,0.0561909581815659,,0.3064516129032258,0.3125,0.4726824487133251,0.2402263374485596,0.290593454121644,0.3845581110551977,Free checked bag
614111,False,M,False,26-40,0.0,3,2,2,3,2,0,8,180.0,0.4137055837563451,318.9,,0.1117001189387976,1,1,0.1,0.2,15.88,0.0,983.5,0.091162307619677,116.75,0.2402263374485596,0.38,0.19,0.0,0.25,0.38,0.25,287.01,1.0,0.13,0.13,0.67,0.0,0.3242501270971021,,0.0,0.0974301732248734,,0.3064516129032258,0.1875,0.30193096498980854,0.2402263374485596,0.22723473649924497,0.32159974493007026,1 night free hotel with flight
505172,True,M,True,26-40,7.0,3,3,3,3,3,1,9,144.0,0.3223350253807106,529.14,,0.1859009878625956,4,3,0.1,0.225,17.63,0.0,3003.0,0.281843074308375,116.66666666666669,0.2400548696844993,0.33,0.17,0.11,0.33,0.33,0.33,476.23,1.0,0.44,0.33,1.0,2.33,0.1762037962037962,,0.4109347442680776,0.0499927651756334,,0.2741935483870967,0.625,0.4874462607109021,0.1624993405072615,0.3470509171055704,0.32614499593836255,Free hotel meal
506130,False,F,False,26-40,2.0,4,4,4,4,4,0,12,195.33,0.4526226734348561,681.97,34.21,0.2398381444135823,2,1,0.125,0.1,15.67,0.0,3787.25,0.3558917949202152,116.66666666666669,0.2400548696844993,0.33,0.26,0.0,0.33,0.33,0.33,596.72,1.0,0.17,0.08,1.0,0.5,0.1800699716152881,0.0090329394679516,0.0881834215167548,0.0512315756174609,0.0215651800028883,0.4193548387096774,0.1875,0.31542901538798945,0.2400548696844993,0.27216966516926583,0.3864783075846593,1 night free hotel with flight
622343,False,F,False,41-55,3.0,3,3,3,2,2,1,8,246.0,0.5812182741116751,282.73,,0.0989356683454566,2,2,0.2,0.1,15.83,0.0,1580.0,0.147483712586158,116.66666666666669,0.2400548696844993,0.38,0.19,0.13,0.38,0.25,0.25,226.18,1.0,0.25,0.25,0.67,1.0,0.1789430379746835,,0.1763668430335097,0.0508704804749389,,0.3064516129032258,0.3125,0.29629227882128906,0.17665540766980475,0.3620471738738935,0.3811883635788464,1 night free hotel with flight
511697,False,F,False,26-40,2.0,4,4,3,3,3,0,8,247.33,0.5846023688663282,190.14,,0.0662572042676793,1,2,0.2,0.125,15.88,0.0,1031.5,0.0956944575583042,116.625,0.2399691358024691,0.5,0.25,0.0,0.5,0.38,0.38,152.11,0.75,0.13,0.25,0.75,0.5,0.1843334949103247,,0.0881834215167548,0.0525977053489694,,0.4032258064516129,0.1875,0.18497441589972702,0.2399691358024691,0.2909617678303265,0.4713267445936043,1 night free hotel with flight
529284,False,F,False,17-25,,0,0,0,0,0,0,8,,,,,,0,0,,,15.75,0.0,,,116.625,0.2399691358024691,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.2399691358024691,0.0,0.0,No cancellation fee
540455,False,F,False,26-40,2.0,2,2,2,2,2,0,8,195.5,0.4530456852791878,400.12,,0.1403654279855579,1,2,0.05,0.1,15.75,0.0,2342.0,0.2194315928618638,116.625,0.2399691358024691,0.25,0.13,0.0,0.25,0.25,0.25,380.11,1.0,0.13,0.25,1.0,1.0,0.1708454312553373,,0.1763668430335097,0.04827582330343,,0.2096774193548387,0.1875,0.33825069602700814,0.2399691358024691,0.18357272419330575,0.33654334240896366,Free checked bag
559465,False,F,False,17-25,,0,0,0,0,0,0,8,,,,,,2,3,0.1,0.15,15.63,0.0,,,116.625,0.2399691358024691,0.0,0.0,0.0,0.0,0.0,0.0,,,0.25,0.38,,,,,,,,0.0,0.0,0.0,0.2399691358024691,0.15811388300841897,0.0,No cancellation fee
568773,True,F,True,41-55,2.0,6,6,6,6,6,1,10,153.33,0.3460236886632825,345.74,,0.1211722824367042,2,1,0.35,,15.5,0.0,1573.83,0.1469014572120983,116.625,0.2399691358024691,0.6,0.39,0.1,0.6,0.6,0.6,224.73,1.0,0.2,0.1,1.0,0.33,0.2196806516586924,,0.0582010582010582,0.0639237374629378,,0.6290322580645161,0.5,0.20448070239148736,0.15490937215109649,0.40315287149534335,0.45564702698247633,Free hotel meal
597498,True,M,False,55+,0.0,5,5,5,4,4,0,8,111.25,0.2392131979695431,366.02,,0.1283303745689792,1,0,0.1,,15.5,0.0,1918.6,0.1794542536115569,116.625,0.2399691358024691,0.63,0.32,0.0,0.63,0.5,0.5,329.42,1.0,0.13,0.0,0.8,0.0,0.1907745230897529,,0.0,0.0546615571186184,,0.5161290322580645,0.4375,0.4236204121752833,0.2399691358024691,0.23076869306750825,0.34584186991278476,Free hotel meal
441200,False,F,True,26-40,4.0,4,3,3,3,2,0,10,129.0,0.2842639593908629,326.65,,0.1144341819045972,0,1,,0.3,15.6,0.0,1695.33,0.1583734617442482,116.6,0.239917695473251,0.4,0.26,0.0,0.3,0.3,0.2,,1.0,0.0,0.1,0.5,1.33,0.1926763520966419,,0.2345679012345679,0.0552709463422169,,0.4193548387096774,0.625,0.33366987392696373,0.239917695473251,0.9447290536577831,0.23843823493343635,Exclusive discounts
651744,False,F,False,41-55,2.0,4,4,4,4,4,1,8,275.0,0.6548223350253807,281.5,,0.0984995005982233,2,3,0.1,0.1,18.17,0.0,1551.5,0.1447927485600981,116.57142857142856,0.2398589065255731,0.5,0.22,0.13,0.5,0.5,0.5,253.35,1.0,0.25,0.38,1.0,0.5,0.1814373187238156,,0.0881834215167548,0.0516697046973292,,0.3548387096774193,0.3125,0.23372827432517662,0.17658328870061432,0.2872763523750629,0.5721985385446998,1 night free hotel with flight
527187,False,M,True,26-40,2.0,3,3,3,3,3,0,9,173.33,0.3967851099830795,265.1,,0.09271343984885,1,2,0.05,0.1,15.56,0.0,1640.67,0.1532118465363673,116.55555555555556,0.2398262459990855,0.33,0.19,0.0,0.33,0.33,0.33,251.85,1.0,0.11,0.22,1.0,0.67,0.1615803299871394,,0.1181657848324514,0.0453070743528479,,0.3064516129032258,0.625,0.26257983043353794,0.2398262459990855,0.17381028217751124,0.3618550625518679,Free hotel meal
539493,False,F,False,17-25,,0,0,0,0,0,0,9,,,,,,1,0,0.35,,15.56,0.0,,,116.55555555555556,0.2398262459990854,0.0,0.0,0.0,0.0,0.0,0.0,,,0.11,0.0,,,,,,,,0.0,0.0,0.0,0.2398262459990854,0.19621416870348585,0.0,No cancellation fee
550426,True,F,True,41-55,0.0,4,3,3,4,3,0,9,208.0,0.4847715736040609,101.48,19.55,0.0349663594963394,3,2,0.1333333333333333,0.125,15.78,0.0,535.33,0.0488465048940924,116.55555555555556,0.2398262459990855,0.44,0.25,0.0,0.33,0.44,0.33,87.95,1.0,0.33,0.22,0.75,0.0,0.1895653148525208,0.0365195300095268,0.0,0.0542740993260479,0.0897386105064801,0.4032258064516129,0.5,0.22101245416060247,0.2398262459990855,0.34652878824146377,0.39996827285341036,Free hotel meal
574279,True,F,False,41-55,3.0,3,2,2,3,2,0,9,166.33,0.3790186125211505,226.29,10.75,0.0790131256198405,3,3,0.1833333333333333,0.0666666666666666,15.44,0.0,1224.5,0.1139174771032008,116.55555555555556,0.2398262459990855,0.33,0.19,0.0,0.22,0.33,0.22,184.8,1.0,0.33,0.33,0.67,1.5,0.1848019599836668,0.0087790935075541,0.2645502645502645,0.0527478122020528,0.0209355802744824,0.3064516129032258,0.3125,0.3111951735975838,0.2398262459990855,0.38554374703489797,0.2887630425706398,Exclusive discounts
593632,True,F,True,55+,3.0,4,4,4,2,2,0,9,123.5,0.2703045685279187,358.36,74.76,0.1256260168914268,3,1,0.25,0.1,15.78,0.0,2120.5,0.1985176092909073,116.55555555555556,0.2398262459990855,0.44,0.25,0.0,0.44,0.22,0.22,268.77,1.0,0.33,0.11,0.5,0.75,0.1689978778589955,0.0352558358877623,0.1322751322751322,0.0476838252185995,0.0866043416979277,0.4032258064516129,0.4375,0.2972298440663455,0.2398262459990855,0.42829700397756126,0.24385857597415372,Free hotel meal
473332,True,F,False,41-55,1.0,4,3,3,3,2,0,10,198.67,0.461082910321489,597.88,66.51,0.2101605026722994,4,3,0.1,0.0833333333333333,15.6,0.0,3750.33,0.3524061309917225,116.5,0.2397119341563785,0.4,0.26,0.0,0.3,0.3,0.2,538.09,1.0,0.4,0.3,0.5,0.33,0.1594206376505534,0.0177344393693354,0.0582010582010582,0.0446150598597276,0.043147016349842,0.4193548387096774,0.3125,0.27373150096885696,0.2397119341563785,0.33683157355404764,0.30367183284640975,Exclusive discounts
522911,True,M,True,26-40,,0,0,0,0,0,0,8,,,,,,0,1,,0.15,15.63,0.0,,,116.5,0.2397119341563786,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.13,,,,,,,,0.0,0.0,0.0,0.2397119341563786,0.0,0.0,No cancellation fee
526102,True,F,False,41-55,2.0,5,4,4,4,3,0,8,163.25,0.3711928934010152,506.9,150.98,0.1780499684123964,3,1,0.15,0.15,15.63,0.0,1600.5,0.1494193182891133,116.5,0.2397119341563786,0.63,0.32,0.0,0.5,0.5,0.38,430.87,1.0,0.38,0.13,0.6,0.5,0.3167135270228053,0.094333020930959,0.0881834215167548,0.095015275328579,0.2331301308021957,0.5161290322580645,0.3125,0.23619166374617098,0.2397119341563786,0.3722534243268357,0.3755706318289354,1 night free hotel with flight
538680,True,F,False,26-40,3.0,3,3,3,2,2,0,8,108.5,0.232233502538071,250.78,89.88,0.087657070388004,1,2,0.25,0.05,15.63,0.0,1493.67,0.1393321373493217,116.5,0.2397119341563786,0.38,0.19,0.0,0.38,0.25,0.25,188.09,1.0,0.13,0.25,0.67,1.0,0.1678951843446008,0.0601739340014862,0.1763668430335097,0.0473304971632538,0.1484072862089312,0.3064516129032258,0.1875,0.2907297089002797,0.2397119341563786,0.3140088400089938,0.24095305691050645,Exclusive discounts
543660,False,F,False,17-25,1.0,2,1,1,1,0,0,8,289.0,0.6903553299492385,744.3,,0.2618382926459117,2,2,0.15,0.1,15.63,0.0,2015.0,0.1885563214049664,116.5,0.2397119341563786,0.25,0.13,0.0,0.13,0.13,0.0,632.66,1.0,0.25,0.25,0.0,1.0,0.369379652605459,,0.1763668430335097,0.1118906985461755,,0.2096774193548387,0.125,0.3215777651157471,0.2397119341563786,0.3217356819255874,0.6903553299492385,1 night free hotel with flight
561642,False,F,True,41-55,2.0,4,3,3,4,3,0,8,223.0,0.5228426395939086,377.36,41.21,0.1323314710176384,1,1,0.1,0.1,15.63,0.0,2205.67,0.2065590281056242,116.5,0.2397119341563786,0.5,0.26,0.0,0.38,0.5,0.38,339.62,1.0,0.13,0.13,0.75,0.67,0.1710863365780012,0.0186836652808443,0.1181657848324514,0.0483530148422104,0.0455013275043149,0.4193548387096774,0.5,0.29007611822878204,0.2397119341563786,0.23128088622290005,0.4457355752525092,Free hotel meal
581438,True,M,False,26-40,3.0,3,3,3,3,3,0,8,101.67,0.2148900169204737,515.25,35.49,0.1809975565194578,1,1,0.05,0.2,15.63,0.0,1964.0,0.1837409120951751,116.5,0.2397119341563786,0.38,0.19,0.0,0.38,0.38,0.38,489.49,1.0,0.13,0.13,1.0,1.0,0.2623472505091649,0.0180702647657841,0.1763668430335097,0.0775950851250541,0.0439799450206971,0.3064516129032258,0.1875,0.3188166076130445,0.2397119341563786,0.18166795258020582,0.2857590006102695,Free checked bag
584134,False,F,True,26-40,0.0,2,2,2,2,2,0,8,270.5,0.6434010152284263,577.63,,0.2030129985635581,2,0,0.1,,15.88,0.0,3452.5,0.3242847700878104,116.5,0.2397119341563785,0.25,0.13,0.0,0.25,0.25,0.25,519.87,1.0,0.25,0.0,1.0,0.0,0.1673077480086893,,0.0,0.0471422692146013,,0.2096774193548387,0.625,0.5694600689142395,0.2397119341563785,0.2877327899871604,0.40106140902249193,Free hotel meal
521992,True,F,True,26-40,3.0,4,4,4,4,4,0,9,145.75,0.3267766497461928,720.27,269.36,0.253358168130755,1,2,0.2,0.1,15.78,0.0,3356.5,0.3152204702105561,116.44444444444444,0.2395976223136716,0.44,0.25,0.0,0.44,0.44,0.44,576.22,1.0,0.11,0.22,1.0,0.75,0.2145896022642633,0.0802502606882168,0.1322751322751322,0.0622924495676881,0.1982014598469834,0.4032258064516129,0.625,0.3467614995330999,0.2395976223136716,0.2742605638878411,0.3791856087568789,Free hotel meal
560854,True,F,True,26-40,5.0,4,4,4,4,4,0,9,70.25,0.1351522842639593,438.13,,0.1537786891320997,0,0,,,15.78,0.0,1985.0,0.1857237276933245,116.44444444444444,0.2395976223136716,0.44,0.25,0.0,0.44,0.44,0.44,,1.0,0.0,0.0,1.0,1.25,0.22072040302267,,0.2204585537918871,0.0642568974232363,,0.4032258064516129,0.625,0.3446657391544685,0.2395976223136716,0.9357431025767637,0.2438585759741537,Exclusive discounts
558988,True,F,False,55+,1.0,3,3,3,3,3,0,8,318.67,0.7656514382402707,471.94,50.73,0.1657119798780494,2,1,0.125,0.1,15.57,0.0,2439.33,0.2286217857929688,116.42857142857144,0.239564961787184,0.38,0.19,0.0,0.38,0.38,0.38,412.95,1.0,0.25,0.13,1.0,0.33,0.1934711580638945,0.0207966941742199,0.0582010582010582,0.0555256202322149,0.0507421531424287,0.3064516129032258,0.4375,0.2369642504604147,0.239564961787184,0.30903907916055556,0.5393955381084486,1 night free hotel with flight
452034,False,F,False,41-55,2.0,6,5,4,5,4,2,10,161.0,0.365482233502538,768.5,,0.2703801806316814,3,3,0.05,0.05,17.0,0.0,4647.0,0.4370692097063544,116.375,0.239454732510288,0.6,0.35,0.2,0.5,0.5,0.4,730.08,0.8,0.3,0.3,0.67,0.4,0.1653755110824187,,0.0705467372134038,0.0465231366027612,,0.564516129032258,0.3125,0.29109788098904915,0.218840002060998,0.24273578484631617,0.38235179272629966,1 night free hotel with flight
517119,False,F,True,41-55,2.0,4,3,3,4,3,0,8,123.5,0.2703045685279187,242.88,57.29,0.0848700673045362,2,1,0.075,0.05,15.75,0.0,1444.0,0.1346426210933811,116.375,0.239454732510288,0.5,0.25,0.0,0.38,0.5,0.38,224.66,1.0,0.25,0.13,0.75,0.67,0.1681994459833795,0.039674515235457,0.1181657848324514,0.0474279895051807,0.0975637412994202,0.4032258064516129,0.5,0.2515116465741206,0.239454732510288,0.26139645661986755,0.32049295786430176,Free hotel meal
539558,False,M,True,26-40,1.0,4,4,4,4,4,0,8,140.75,0.3140862944162436,291.36,,0.1019794309996153,0,2,,0.175,15.75,0.0,1385.0,0.1290718534604853,116.375,0.239454732510288,0.5,0.25,0.0,0.5,0.5,0.5,,1.0,0.0,0.25,1.0,0.25,0.2103682310469314,,0.0440917107583774,0.0609398263195766,,0.4032258064516129,0.625,0.1785375203771347,0.239454732510288,0.9390601736804234,0.39628669824777335,Exclusive discounts
539868,False,F,True,26-40,1.0,3,3,3,2,2,0,8,109.0,0.2335025380710659,530.96,,0.1865421515099109,0,4,,0.1875,15.75,0.0,2986.33,0.2802694111352406,116.375,0.2394547325102881,0.38,0.19,0.0,0.38,0.25,0.25,,1.0,0.0,0.5,0.67,0.33,0.1777968275441762,,0.0582010582010582,0.050503208610961,,0.3064516129032258,0.625,0.25361145209134484,0.2394547325102881,0.949496791389039,0.24161050167111214,Exclusive discounts
568167,False,F,False,26-40,1.0,4,3,3,4,3,0,8,149.5,0.3362944162436548,783.68,57.11,0.2757368382044123,2,0,0.1,,15.75,0.0,3374.0,0.3168728165423472,116.375,0.239454732510288,0.5,0.25,0.0,0.38,0.5,0.38,705.31,1.0,0.25,0.0,0.75,0.33,0.232270302311796,0.0169264967397747,0.0582010582010582,0.0679577475706186,0.0411431221009742,0.4032258064516129,0.1875,0.2642035335369295,0.239454732510288,0.2856221406974201,0.3574798989769758,1 night free hotel with flight
570625,False,F,True,17-25,0.0,1,1,1,1,1,0,8,74.0,0.1446700507614213,1114.5,,0.3924945030511154,0,3,,0.2166666666666666,15.5,0.0,2086.0,0.1952601265225191,116.375,0.239454732510288,0.13,0.06,0.0,0.13,0.13,0.13,,1.0,0.0,0.38,1.0,0.0,0.5342761265580057,,0.0,0.1647272752689394,,0.096774193548387,0.75,0.4418824804430688,0.239454732510288,0.8352727247310606,0.13713900465945045,Exclusive discounts
586762,False,F,False,26-40,1.0,3,3,3,3,3,0,8,146.67,0.3291032148900169,607.43,69.78,0.2135321999442364,1,1,0.15,0.25,15.75,0.0,2673.67,0.2507474900072388,116.375,0.239454732510288,0.38,0.19,0.0,0.38,0.38,0.38,516.32,1.0,0.13,0.13,1.0,0.33,0.2271895933305157,0.0260989576125699,0.0582010582010582,0.0663297729786773,0.0638930562156687,0.3064516129032258,0.1875,0.24437446566119267,0.239454732510288,0.26307285652271756,0.35363713274797154,1 night free hotel with flight
594406,False,F,False,26-40,1.0,4,4,4,4,4,0,8,220.0,0.515228426395939,215.18,,0.0750937922418022,1,1,0.15,0.05,15.75,0.0,1206.75,0.1122415258238126,116.375,0.239454732510288,0.5,0.25,0.0,0.5,0.5,0.5,182.9,1.0,0.13,0.13,1.0,0.25,0.1783136523720737,,0.0440917107583774,0.0506688110281437,,0.4032258064516129,0.1875,0.17041330682364286,0.239454732510288,0.26453559666355503,0.5075571033863772,1 night free hotel with flight
640867,False,F,True,41-55,3.0,4,4,4,4,4,1,9,128.5,0.282994923857868,277.23,,0.096993354250562,1,1,,,18.14,0.0,1271.0,0.1183079973562458,116.375,0.239454732510288,0.44,0.22,0.11,0.44,0.44,0.44,,1.0,0.11,0.11,1.0,0.75,0.218119590873328,,0.1322751322751322,0.0634235381198121,,0.3548387096774193,0.5,0.25012903205547526,0.16229608922007852,0.32097260133354166,0.3528707504136067,Free hotel meal
643359,False,M,False,17-25,0.0,1,1,1,1,1,0,8,129.0,0.2842639593908629,524.85,52.49,0.1843869004972841,2,2,0.275,0.175,15.63,0.0,3312.0,0.3110187895382872,116.375,0.239454732510288,0.13,0.06,0.0,0.13,0.13,0.13,380.52,1.0,0.25,0.25,1.0,0.0,0.1584692028985507,0.0158484299516908,0.0,0.0443101985484702,0.0384692542327675,0.096774193548387,0.125,0.5576905858433395,0.239454732510288,0.40351828398479733,0.1922350507082727,Free checked bag
657591,True,F,False,26-40,1.0,4,3,2,4,3,0,8,154.75,0.3496192893401015,679.38,,0.2389246332720404,1,2,0.3999999999999999,0.1,15.63,0.0,2748.33,0.257797501022881,116.375,0.2394547325102881,0.5,0.26,0.0,0.38,0.5,0.38,407.63,0.67,0.13,0.25,0.75,0.33,0.247197388959841,,0.0582010582010582,0.0727407252779148,,0.4193548387096774,0.1875,0.21582154421813277,0.2394547325102881,0.3639721688195229,0.3644932508966916,1 night free hotel with flight
491930,False,F,False,41-55,3.0,4,3,3,4,3,0,9,123.5,0.2703045685279187,374.12,,0.1311903173701231,0,0,,,15.56,0.0,1423.0,0.1326598054952318,116.33333333333331,0.2393689986282578,0.44,0.26,0.0,0.33,0.44,0.33,,1.0,0.0,0.0,0.75,1.0,0.2629093464511595,,0.1763668430335097,0.0777751934357588,,0.4193548387096774,0.3125,0.2860127754926665,0.2393689986282578,0.9222248065642412,0.298664540269201,Exclusive discounts
560085,True,F,True,41-55,4.0,6,6,4,5,5,1,8,173.6,0.3974619289340101,643.89,,0.226399001431736,2,1,0.1,,15.14,0.0,3428.0,0.3219714852233028,116.33333333333331,0.2393689986282579,0.75,0.4,0.13,0.75,0.63,0.63,579.5,0.67,0.25,0.13,0.83,0.67,0.1878325554259043,,0.1181657848324514,0.0537188838372506,,0.6451612903225806,0.5,0.294302975165166,0.17640286228310903,0.2870692848466469,0.5004008545440609,1 night free hotel with flight
610280,True,F,True,55+,,2,0,0,2,0,0,9,117.5,0.2550761421319796,,,,3,3,0.1833333333333333,0.1333333333333333,15.78,0.0,,,116.33333333333331,0.2393689986282578,0.22,0.13,0.0,0.0,0.22,0.0,,,0.33,0.33,0.0,,,,,,,0.2096774193548387,0.4375,0.0,0.2393689986282578,0.24596747752497686,0.0,Free hotel meal
608520,True,F,False,41-55,2.0,4,2,2,4,2,0,8,92.75,0.1922588832487309,701.31,73.1,0.2466656549221956,2,1,0.125,0.15,15.57,0.0,2887.0,0.2708903786233594,116.28571428571428,0.2392710170487948,0.5,0.26,0.0,0.25,0.5,0.25,613.65,1.0,0.25,0.13,0.5,1.0,0.2429199861447869,0.0253204018011776,0.1763668430335097,0.0713701482328482,0.0619620484240389,0.4193548387096774,0.3125,0.36285811525180306,0.2392710170487948,0.3073011749015307,0.2192366776161843,Free checked bag
510452,False,F,False,55+,3.0,4,4,4,4,4,0,8,248.0,0.5862944162436547,274.55,32.7,0.0960466084795951,5,1,0.16,0.15,15.63,0.0,1515.25,0.1413700311585308,116.25,0.2391975308641975,0.5,0.26,0.0,0.5,0.5,0.5,230.62,1.0,0.63,0.13,1.0,0.75,0.1811912225705329,0.021580597261178,0.1322751322751322,0.0515908498984823,0.0526864234781567,0.4193548387096774,0.4375,0.2654270535442761,0.2391975308641975,0.4572482891087651,0.5414307048199496,1 night free hotel with flight
518925,False,F,True,26-40,,1,0,0,1,0,0,8,122.0,0.266497461928934,,,,2,1,0.125,0.05,15.63,0.0,,,116.25,0.2391975308641975,0.13,0.06,0.0,0.0,0.13,0.0,,,0.25,0.13,0.0,,,,,,,0.096774193548387,0.625,0.0,0.2391975308641975,0.1767766952966369,0.0,Free hotel meal
519799,False,F,True,26-40,2.0,5,5,5,3,3,0,8,205.33,0.4780033840947546,450.18,127.88,0.158034721658508,3,0,0.25,,15.5,0.0,2666.0,0.250023604947597,116.25,0.2391975308641975,0.63,0.32,0.0,0.63,0.38,0.38,337.64,1.0,0.38,0.0,0.6,0.4,0.1688597149287321,0.0479669917479369,0.0705467372134038,0.0476395546766642,0.1181311001492246,0.5161290322580645,0.625,0.26030708073736153,0.2391975308641975,0.4489262337926245,0.42619395344843497,Free hotel meal
535365,False,F,True,26-40,1.0,2,2,2,2,2,0,8,99.0,0.2081218274111675,123.98,,0.0429062006995154,1,0,0.1,,15.5,0.0,640.0,0.0587291096213766,116.25,0.2391975308641975,0.25,0.13,0.0,0.25,0.25,0.25,111.58,1.0,0.13,0.0,1.0,0.5,0.19371875,,0.0881834215167548,0.0556049543138626,,0.2096774193548387,0.625,0.17301355133521099,0.2391975308641975,0.23069190258066075,0.22810185631158697,Free hotel meal
536672,False,F,True,26-40,0.0,5,5,5,4,4,0,8,166.5,0.3794416243654822,1002.68,24.98,0.3530294100000352,2,0,0.225,,15.63,0.0,2670.25,0.2504248890567462,116.25,0.2391975308641975,0.63,0.32,0.0,0.63,0.5,0.5,777.08,1.0,0.25,0.0,0.8,0.0,0.3755004213088662,0.0093549293137346,0.0,0.1138519319033723,0.0223637931426718,0.5161290322580645,0.625,0.5004247086792839,0.2391975308641975,0.36802411238910787,0.43556952623288636,Free hotel meal
539304,False,F,False,17-25,,2,0,0,2,0,0,8,171.5,0.3921319796954314,,,,2,0,0.075,,15.63,0.0,,,116.25,0.2391975308641975,0.25,0.13,0.0,0.0,0.25,0.0,,,0.25,0.0,0.0,,,,,,,0.2096774193548387,0.125,0.0,0.2391975308641975,0.13693063937629152,0.0,No cancellation fee
540557,True,M,True,41-55,2.0,4,3,3,4,3,0,8,82.5,0.166243654822335,384.86,132.14,0.1349784769010502,2,2,0.225,0.175,15.63,0.0,1323.33,0.1232492997198879,116.25,0.2391975308641975,0.5,0.26,0.0,0.38,0.5,0.38,298.27,1.0,0.25,0.25,0.75,0.67,0.2908269290350857,0.0998541558039189,0.1181657848324514,0.0867206211865923,0.2468238882725289,0.4193548387096774,0.5,0.2442073521357537,0.2391975308641975,0.37174236665346705,0.2513415780019042,Free hotel meal
542482,True,F,False,55+,1.0,1,1,1,0,0,0,8,,,333.46,,0.1168388396937943,2,2,0.125,0.125,15.5,0.0,1902.0,0.177886885091115,116.25,0.2391975308641975,0.13,0.06,0.0,0.13,0.0,0.0,291.78,1.0,0.25,0.25,0.0,1.0,0.1753207150368033,,0.1763668430335097,0.0497098059060151,,0.096774193548387,0.0,0.31539414285692785,0.2391975308641975,0.3096721075726223,0.0,Free checked bag
