"home_airport_lat","home_airport_lon","destination_airport_lat","destination_airport_lon","home_city","destination","haversine_distance"
"38.852","-77.037","30.494","-81.688","washington","jacksonville","1012.8456811068646"
"38.852","-77.037","31.849","-106.38","washington","el paso","2657.583606004651"
"38.852","-77.037","32.166","-110.883","washington","tucson","3023.7014997315628"
"38.852","-77.037","32.82","-97.362","washington","fort worth","1883.5006151407922"
"38.852","-77.037","32.847","-96.852","washington","dallas","1841.208425115553"
"38.852","-77.037","33.535","-112.383","washington","phoenix","3117.352723138995"
"38.852","-77.037","33.942","-118.408","washington","los angeles","3623.873284001819"
"38.852","-77.037","35.042","-89.977","washington","memphis","1197.943369968221"
"38.852","-77.037","35.393","-97.601","washington","oklahoma city","1821.7960993240881"
"38.852","-77.037","37.362","-121.929","washington","san jose","3890.942648737932"
"38.852","-77.037","37.619","-122.375","washington","san francisco","3928.4282109636383"
"38.852","-77.037","39.175","-76.668","washington","baltimore","48.071478296140256"
"38.852","-77.037","39.717","-86.294","washington","indianapolis","807.3574258475502"
"38.852","-77.037","39.858","-104.667","washington","denver","2395.2277220696155"
"38.852","-77.037","39.872","-75.241","washington","philadelphia","192.48503296082254"
"38.852","-77.037","39.998","-82.892","washington","columbus","522.779650199324"
"38.852","-77.037","40.64","-73.779","washington","new york","345.13695354650537"
"38.852","-77.037","41.786","-87.752","washington","chicago","983.543244290128"
"38.852","-77.037","42.409","-83.01","washington","detroit","651.1145456307914"
"38.852","-77.037","42.947","-87.896","washington","milwaukee","1044.77039823997"
"38.852","-77.037","43.862","-79.37","washington","toronto","592.5642031146464"
"38.852","-77.037","45.323","-75.669","washington","ottawa","729.1971733578622"
"38.852","-77.037","45.517","-73.417","washington","montreal","804.6533466472492"
"38.852","-77.037","45.589","-122.597","washington","portland","4015.7442718302855"
"38.852","-77.037","46.788","-71.398","washington","quebec","1008.5045050252568"
"38.852","-77.037","51.114","-114.02","washington","calgary","3480.678980208678"
"38.852","-77.037","53.667","-113.467","washington","edmonton","3558.839609481084"
"38.944","-77.456","29.607","-95.159","washington","houston","1849.8084319102784"
"38.944","-77.456","30.194","-97.67","washington","austin","2000.6567088826"
"38.944","-77.456","30.494","-81.688","washington","jacksonville","1008.3237317617599"
"38.944","-77.456","31.849","-106.38","washington","el paso","2622.8769703772114"
"38.944","-77.456","32.166","-110.883","washington","tucson","2987.480396295056"
"38.944","-77.456","32.699","-117.215","washington","san diego","3507.8788832820014"
"38.944","-77.456","32.82","-97.362","washington","fort worth","1851.2995363034472"
"38.944","-77.456","32.847","-96.852","washington","dallas","1809.2308047678284"
"38.944","-77.456","33.535","-112.383","washington","phoenix","3079.8745230078966"
"38.944","-77.456","33.942","-118.408","washington","los angeles","3585.0440426016453"
"38.944","-77.456","34.785","135.438","washington","osaka","18417.456323739916"
"38.944","-77.456","35.214","-80.943","washington","charlotte","512.786273385469"
"38.944","-77.456","36.08","-115.152","washington","las vegas","3275.568573572766"
"38.944","-77.456","36.776","-119.718","washington","fresno","3662.8731224550334"
"38.944","-77.456","36.901","30.792","washington","antalya","9364.335902199531"
"38.944","-77.456","37.619","-122.375","washington","san francisco","3887.5094478365077"
"38.944","-77.456","39.175","-76.668","washington","baltimore","72.82797889132218"
"38.944","-77.456","39.717","-86.294","washington","indianapolis","769.1515568168028"
"38.944","-77.456","39.858","-104.667","washington","denver","2355.4743843675606"
"38.944","-77.456","39.872","-75.241","washington","philadelphia","217.58200951432687"
"38.944","-77.456","39.998","-82.892","washington","columbus","484.5072888232589"
"38.944","-77.456","40.64","-73.779","washington","new york","369.70771365149227"
"38.944","-77.456","41.786","-87.752","washington","chicago","944.8363118726556"
"38.944","-77.456","42.364","-71.005","washington","boston","675.1721846136267"
"38.944","-77.456","42.409","-83.01","washington","detroit","615.74964481184"
"38.944","-77.456","42.947","-87.896","washington","milwaukee","1006.6278549274533"
"38.944","-77.456","43.036","-81.154","washington","london","556.1437027099162"
"38.944","-77.456","43.862","-79.37","washington","toronto","571.3363131122518"
"38.944","-77.456","45.323","-75.669","washington","ottawa","725.9225748272238"
"38.944","-77.456","45.517","-73.417","washington","montreal","810.0354948549434"
"38.944","-77.456","45.589","-122.597","washington","portland","3973.2191270288918"
"38.944","-77.456","46.788","-71.398","washington","quebec","1017.4341054174474"
"38.944","-77.456","47.53","-122.302","washington","seattle","3994.1736235434823"
"38.944","-77.456","49.195","-123.182","washington","vancouver","4115.495113047084"
"38.944","-77.456","51.114","-114.02","washington","calgary","3439.5230384514166"
"38.944","-77.456","53.667","-113.467","washington","edmonton","3518.377171285832"
"39.046","-84.662","29.607","-95.159","cincinnati","houston","1386.8102292241426"
"39.046","-84.662","32.166","-110.883","cincinnati","tucson","2390.1258585315672"
"39.046","-84.662","32.82","-97.362","cincinnati","fort worth","1296.955698620303"
"39.046","-84.662","36.08","-115.152","cincinnati","las vegas","2653.633177796479"
"39.046","-84.662","39.858","-104.667","cincinnati","denver","1729.9527892111398"
"39.046","-84.662","40.64","-73.779","cincinnati","new york","956.4018577577147"
"39.046","-84.662","41.297","2.078","cincinnati","barcelona","7494.8878462714665"
"39.046","-84.662","43.173","-79.935","cincinnati","hamilton","614.1754055356794"
"39.046","-84.662","45.323","-75.669","cincinnati","ottawa","1044.1536347298036"
"39.046","-84.662","45.517","-73.417","cincinnati","montreal","1208.6049410290257"
"39.046","-84.662","49.195","-123.182","cincinnati","vancouver","3512.7128404511805"
"39.046","-84.662","53.667","-113.467","cincinnati","edmonton","2971.6695671140433"
"39.103","-84.419","29.529","-98.279","cincinnati","san antonio","1601.1077683223639"
"39.103","-84.419","29.607","-95.159","cincinnati","houston","1404.8786945578902"
"39.103","-84.419","32.699","-117.215","cincinnati","san diego","2918.125382497275"
"39.103","-84.419","32.82","-97.362","cincinnati","fort worth","1317.3321184559798"
"39.103","-84.419","33.942","-118.408","cincinnati","los angeles","2988.4717008137004"
"39.103","-84.419","35.042","-89.977","cincinnati","memphis","658.7096874929367"
"39.103","-84.419","35.214","-80.943","cincinnati","charlotte","526.2589200535865"
"39.103","-84.419","36.08","-115.152","cincinnati","las vegas","2673.1201476526367"
"39.103","-84.419","36.124","-86.678","cincinnati","nashville","384.3340053383084"
"39.103","-84.419","36.776","-119.718","cincinnati","fresno","3056.8658912881124"
"39.103","-84.419","37.362","-121.929","cincinnati","san jose","3242.4636599172622"
"39.103","-84.419","37.619","-122.375","cincinnati","san francisco","3279.3184807031676"
"39.103","-84.419","38.228","-85.664","cincinnati","louisville","144.93655197219806"
"39.103","-84.419","38.852","-77.037","cincinnati","washington","637.5924648372987"
"39.103","-84.419","39.858","-104.667","cincinnati","denver","1749.1842299586187"
"39.103","-84.419","40.64","-73.779","cincinnati","new york","933.8794771781197"
"39.103","-84.419","41.786","-87.752","cincinnati","chicago","414.3789311702778"
"39.103","-84.419","43.862","-79.37","cincinnati","toronto","685.4282003855798"
"39.103","-84.419","45.323","-75.669","cincinnati","ottawa","1023.9014796781539"
"39.103","-84.419","45.517","-73.417","cincinnati","montreal","1187.3804117378554"
"39.103","-84.419","47.53","-122.302","cincinnati","seattle","3400.5068751577405"
"39.103","-84.419","50.056","-97.032","cincinnati","winnipeg","1633.3132724530997"
"39.103","-84.419","52.309","4.764","cincinnati","amsterdam","7834.301398425983"
"39.175","-76.668","22.309","113.914","baltimore","hong kong","16534.9107192353"
"39.175","-76.668","29.529","-98.279","baltimore","san antonio","2149.5671706964517"
"39.175","-76.668","29.607","-95.159","baltimore","houston","1916.3561695048234"
"39.175","-76.668","30.194","-97.67","baltimore","austin","2067.5264225264505"
"39.175","-76.668","30.494","-81.688","baltimore","jacksonville","1057.7997181987125"
"39.175","-76.668","32.699","-117.215","baltimore","san diego","3568.564910866295"
"39.175","-76.668","32.82","-97.362","baltimore","fort worth","1918.6831088771921"
"39.175","-76.668","32.847","-96.852","baltimore","dallas","1876.7530608082627"
"39.175","-76.668","33.535","-112.383","baltimore","phoenix","3141.8640150287692"
"39.175","-76.668","33.553","-7.661","baltimore","casablanca","5981.177762847082"
"39.175","-76.668","33.942","-118.408","baltimore","los angeles","3644.743699764542"
"39.175","-76.668","34.185","-79.724","baltimore","florence","614.1983732293824"
"39.175","-76.668","35.042","-89.977","baltimore","memphis","1235.8571273397217"
"39.175","-76.668","35.214","-80.943","baltimore","charlotte","574.2558005291226"
"39.175","-76.668","35.393","-97.601","baltimore","oklahoma city","1852.7833371538393"
"39.175","-76.668","36.124","-86.678","baltimore","nashville","927.1568051983728"
"39.175","-76.668","36.776","-119.718","baltimore","fresno","3720.4962167465706"
"39.175","-76.668","37.362","-121.929","baltimore","san jose","3906.7148705135196"
"39.175","-76.668","37.619","-122.375","baltimore","san francisco","3943.752563022671"
"39.175","-76.668","38.228","-85.664","baltimore","louisville","782.5739441920391"
"39.175","-76.668","38.852","-77.037","baltimore","washington","47.97483144378876"
"39.175","-76.668","39.717","-86.294","baltimore","indianapolis","831.9494157992192"
"39.175","-76.668","39.858","-104.667","baltimore","denver","2414.7158553680774"
"39.175","-76.668","39.872","-75.241","baltimore","philadelphia","145.3859584093603"
"39.175","-76.668","40.472","-3.561","baltimore","madrid","6303.493038600601"
"39.175","-76.668","40.64","-73.779","baltimore","new york","297.5759893421695"
"39.175","-76.668","41.786","-87.752","baltimore","chicago","998.5774152964713"
"39.175","-76.668","42.364","-71.005","baltimore","boston","603.3431524592179"
"39.175","-76.668","42.409","-83.01","baltimore","detroit","654.3433293935065"
"39.175","-76.668","42.947","-87.896","baltimore","milwaukee","1054.82230766783"
"39.175","-76.668","43.173","-79.935","baltimore","hamilton","526.2332429518453"
"39.175","-76.668","43.862","-79.37","baltimore","toronto","570.8268336144183"
"39.175","-76.668","45.323","-75.669","baltimore","ottawa","688.9987578287659"
"39.175","-76.668","45.517","-73.417","baltimore","montreal","758.8104437163594"
"39.175","-76.668","45.589","-122.597","baltimore","portland","4022.813233092975"
"39.175","-76.668","46.788","-71.398","baltimore","quebec","960.682352712267"
"39.175","-76.668","49.195","-123.182","baltimore","vancouver","4161.432126220008"
"39.175","-76.668","51.114","-114.02","baltimore","calgary","3482.679348656307"
"39.175","-76.668","53.667","-113.467","baltimore","edmonton","3557.8945942072987"
"39.297","-94.714","21.316","-157.927","kansas city","honolulu","5795.302217303468"
"39.297","-94.714","25.255","55.364","kansas city","dubai","13008.332120186693"
"39.297","-94.714","29.529","-98.279","kansas city","san antonio","1128.5963230131415"
"39.297","-94.714","29.607","-95.159","kansas city","houston","1078.111353238559"
"39.297","-94.714","30.194","-97.67","kansas city","austin","1043.6353862534158"
"39.297","-94.714","30.494","-81.688","kansas city","jacksonville","1488.1076521896955"
"39.297","-94.714","31.849","-106.38","kansas city","el paso","1301.3712442077185"
"39.297","-94.714","32.166","-110.883","kansas city","tucson","1601.4187141596394"
"39.297","-94.714","32.699","-117.215","kansas city","san diego","2070.5495490180506"
"39.297","-94.714","32.82","-97.362","kansas city","fort worth","755.3653615965745"
"39.297","-94.714","32.847","-96.852","kansas city","dallas","740.3971127848672"
"39.297","-94.714","33.535","-112.383","kansas city","phoenix","1649.8984356914875"
"39.297","-94.714","33.942","-118.408","kansas city","los angeles","2124.044590045113"
"39.297","-94.714","34.185","-79.724","kansas city","florence","1409.5807901497838"
"39.297","-94.714","35.042","-89.977","kansas city","memphis","624.4930262987123"
"39.297","-94.714","35.214","-80.943","kansas city","charlotte","1268.9899272809448"
"39.297","-94.714","35.339","25.18","kansas city","heraklion","10326.32536352739"
"39.297","-94.714","35.393","-97.601","kansas city","oklahoma city","500.14684811780717"
"39.297","-94.714","36.08","-115.152","kansas city","las vegas","1794.7080101887857"
"39.297","-94.714","36.776","-119.718","kansas city","fresno","2169.7901156547764"
"39.297","-94.714","36.901","30.792","kansas city","antalya","10803.144203882377"
"39.297","-94.714","37.362","-121.929","kansas city","san jose","2351.727904340668"
"39.297","-94.714","37.619","-122.375","kansas city","san francisco","2387.5451918263016"
"39.297","-94.714","38.228","-85.664","kansas city","louisville","787.7761334588498"
"39.297","-94.714","38.852","-77.037","kansas city","washington","1521.9198889364786"
"39.297","-94.714","39.175","-76.668","kansas city","baltimore","1552.927251791295"
"39.297","-94.714","39.717","-86.294","kansas city","indianapolis","726.0489601459"
"39.297","-94.714","39.858","-104.667","kansas city","denver","858.7295331206609"
"39.297","-94.714","39.872","-75.241","kansas city","philadelphia","1676.881370349565"
"39.297","-94.714","39.998","-82.892","kansas city","columbus","1020.2711086853668"
"39.297","-94.714","40.64","-73.779","kansas city","new york","1807.646503324766"
"39.297","-94.714","41.786","-87.752","kansas city","chicago","659.9189882956947"
"39.297","-94.714","42.364","-71.005","kansas city","boston","2068.476989035083"
"39.297","-94.714","42.947","-87.896","kansas city","milwaukee","713.3842677416837"
"39.297","-94.714","43.173","-79.935","kansas city","hamilton","1342.781498212483"
"39.297","-94.714","43.862","-79.37","kansas city","toronto","1414.5631552141924"
"39.297","-94.714","45.323","-75.669","kansas city","ottawa","1770.5121834859701"
"39.297","-94.714","45.505","12.352","kansas city","venice","9238.908966612405"
"39.297","-94.714","45.517","-73.417","kansas city","montreal","1958.7758645740541"
"39.297","-94.714","46.788","-71.398","kansas city","quebec","2172.376716326247"
"39.297","-94.714","49.195","-123.182","kansas city","vancouver","2685.552873875245"
"39.297","-94.714","50.056","-97.032","kansas city","winnipeg","1212.8082242906996"
"39.297","-94.714","51.114","-114.02","kansas city","calgary","2118.0906385799485"
"39.297","-94.714","53.667","-113.467","kansas city","edmonton","2270.9055445787444"
"39.498","-119.768","1.641","103.669","reno","johor bahru","19628.225836945792"
"39.498","-119.768","29.529","-98.279","reno","san antonio","2151.358342376747"
"39.498","-119.768","29.607","-95.159","reno","houston","2380.7684778154585"
"39.498","-119.768","30.494","-81.688","reno","jacksonville","3417.319225468461"
"39.498","-119.768","32.166","-110.883","reno","tucson","1116.1616121362633"
"39.498","-119.768","33.535","-112.383","reno","phoenix","917.1271803705642"
"39.498","-119.768","33.942","-118.408","reno","los angeles","628.6961426591712"
"39.498","-119.768","35.214","-80.943","reno","charlotte","3365.1844842107525"
"39.498","-119.768","35.393","-97.601","reno","oklahoma city","1955.9953939465247"
"39.498","-119.768","36.776","-119.718","reno","fresno","302.6895845978839"
"39.498","-119.768","38.228","-85.664","reno","louisville","2929.630658370207"
"39.498","-119.768","38.852","-77.037","reno","washington","3667.151392654408"
"39.498","-119.768","39.175","-76.668","reno","baltimore","3698.2835618977824"
"39.498","-119.768","39.717","-86.294","reno","indianapolis","2872.2727459721527"
"39.498","-119.768","39.872","-75.241","reno","philadelphia","3820.776361875563"
"39.498","-119.768","40.64","-73.779","reno","new york","3948.0365456313916"
"39.498","-119.768","41.786","-87.752","reno","chicago","2758.8235690300685"
"39.498","-119.768","43.173","-79.935","reno","hamilton","3442.1311412008154"
"39.498","-119.768","43.862","-79.37","reno","toronto","3500.0678991404357"
"39.498","-119.768","45.323","-75.669","reno","ottawa","3838.858376189048"
"39.498","-119.768","45.517","-73.417","reno","montreal","4032.9720159286426"
"39.498","-119.768","45.589","-122.597","reno","portland","719.4441511137975"
"39.717","-86.294","29.529","-98.279","indianapolis","san antonio","1527.769126550201"
"39.717","-86.294","29.607","-95.159","indianapolis","houston","1355.9502702404739"
"39.717","-86.294","30.194","-97.67","indianapolis","austin","1438.0347201537397"
"39.717","-86.294","30.494","-81.688","indianapolis","jacksonville","1098.5746991741883"
"39.717","-86.294","31.849","-106.38","indianapolis","el paso","1927.9174086620033"
"39.717","-86.294","32.166","-110.883","indianapolis","tucson","2264.542883156036"
"39.717","-86.294","32.699","-117.215","indianapolis","san diego","2757.454334507355"
"39.717","-86.294","32.82","-97.362","indianapolis","fort worth","1218.3117206633613"
"39.717","-86.294","32.847","-96.852","indianapolis","dallas","1182.7936230700789"
"39.717","-86.294","33.535","-112.383","indianapolis","phoenix","2334.9176766222186"
"39.717","-86.294","33.942","-118.408","indianapolis","los angeles","2820.834500323046"
"39.717","-86.294","35.042","-89.977","indianapolis","memphis","607.8158117043798"
"39.717","-86.294","35.214","-80.943","indianapolis","charlotte","678.3524434122759"
"39.717","-86.294","35.393","-97.601","indianapolis","oklahoma city","1080.027330015195"
"39.717","-86.294","36.08","-115.152","indianapolis","las vegas","2501.1934003891542"
"39.717","-86.294","36.124","-86.678","indianapolis","nashville","400.8535016784497"
"39.717","-86.294","36.776","-119.718","indianapolis","fresno","2877.466379259463"
"39.717","-86.294","37.362","-121.929","indianapolis","san jose","3059.1632930319456"
"39.717","-86.294","37.619","-122.375","indianapolis","san francisco","3094.887342646758"
"39.717","-86.294","38.228","-85.664","indianapolis","louisville","174.11020191196044"
"39.717","-86.294","38.852","-77.037","indianapolis","washington","797.5907702384094"
"39.717","-86.294","39.175","-76.668","indianapolis","baltimore","825.534513624271"
"39.717","-86.294","39.858","-104.667","indianapolis","denver","1571.5592345857604"
"39.717","-86.294","39.872","-75.241","indianapolis","philadelphia","945.5432357975264"
"39.717","-86.294","39.998","-82.892","indianapolis","columbus","292.65280652589485"
"39.717","-86.294","40.64","-73.779","indianapolis","new york","1075.3425848414179"
"39.717","-86.294","41.786","-87.752","indianapolis","chicago","261.67824813512186"
"39.717","-86.294","42.364","-71.005","indianapolis","boston","1340.4117691119848"
"39.717","-86.294","42.409","-83.01","indianapolis","detroit","410.4780897521724"
"39.717","-86.294","42.947","-87.896","indianapolis","milwaukee","384.39476612385914"
"39.717","-86.294","43.862","-79.37","indianapolis","toronto","750.4280058090304"
"39.717","-86.294","45.323","-75.669","indianapolis","ottawa","1102.0072288269048"
"39.717","-86.294","45.517","-73.417","indianapolis","montreal","1276.3123608217368"
"39.717","-86.294","46.788","-71.398","indianapolis","quebec","1497.1452828148872"
"39.717","-86.294","47.53","-122.302","indianapolis","seattle","3200.015320383785"
"39.717","-86.294","49.195","-123.182","indianapolis","vancouver","3326.4579527658307"
"39.717","-86.294","50.056","-97.032","indianapolis","winnipeg","1471.4290879496848"
"39.717","-86.294","51.114","-114.02","indianapolis","calgary","2688.8125796577187"
"39.717","-86.294","53.667","-113.467","indianapolis","edmonton","2794.2169307492745"
"39.814","-82.928","29.529","-98.279","columbus","san antonio","1739.8055645868067"
"39.814","-82.928","29.607","-95.159","columbus","houston","1542.5211223111419"
"39.814","-82.928","30.194","-97.67","columbus","austin","1652.1434465553614"
"39.814","-82.928","30.494","-81.688","columbus","jacksonville","1041.6888482699621"
"39.814","-82.928","31.849","-106.38","columbus","el paso","2190.1249585816036"
"39.814","-82.928","32.166","-110.883","columbus","tucson","2534.597136426475"
"39.814","-82.928","32.699","-117.215","columbus","san diego","3033.486663553091"
"39.814","-82.928","32.82","-97.362","columbus","fort worth","1457.612867495688"
"39.814","-82.928","33.535","-112.383","columbus","phoenix","2610.8786433609716"
"39.814","-82.928","33.942","-118.408","columbus","los angeles","3099.9443053369064"
"39.814","-82.928","34.785","135.438","columbus","osaka","18659.390636442717"
"39.814","-82.928","35.042","-89.977","columbus","memphis","802.5083671026093"
"39.814","-82.928","35.214","-80.943","columbus","charlotte","538.8415493788003"
"39.814","-82.928","35.393","-97.601","columbus","oklahoma city","1346.2046957306375"
"39.814","-82.928","35.765","140.386","columbus","tokyo","19078.939855665478"
"39.814","-82.928","36.124","-86.678","columbus","nashville","520.5064279939734"
"39.814","-82.928","36.776","-119.718","columbus","fresno","3160.4005185548544"
"39.814","-82.928","36.901","30.792","columbus","antalya","9718.416906984892"
"39.814","-82.928","37.362","-121.929","columbus","san jose","3342.279951038539"
"39.814","-82.928","37.619","-122.375","columbus","san francisco","3378.0633087485962"
"39.814","-82.928","39.175","-76.668","columbus","baltimore","539.3773092883036"
"39.814","-82.928","39.717","-86.294","columbus","indianapolis","287.69800312591366"
"39.814","-82.928","39.872","-75.241","columbus","philadelphia","656.5913728410698"
"39.814","-82.928","40.64","-73.779","columbus","new york","786.8103139993513"
"39.814","-82.928","40.886","14.291","columbus","naples","8304.495057049211"
"39.814","-82.928","41.786","-87.752","columbus","chicago","466.7368811162734"
"39.814","-82.928","42.364","-71.005","columbus","boston","1057.0980654094747"
"39.814","-82.928","42.409","-83.01","columbus","detroit","288.62303951352857"
"39.814","-82.928","42.947","-87.896","columbus","milwaukee","549.004049171371"
"39.814","-82.928","43.173","-79.935","columbus","hamilton","452.59593013404145"
"39.814","-82.928","43.862","-79.37","columbus","toronto","543.0833029220793"
"39.814","-82.928","45.323","-75.669","columbus","ottawa","871.5598552380904"
"39.814","-82.928","45.517","-73.417","columbus","montreal","1030.5422725135027"
"39.814","-82.928","47.53","-122.302","columbus","seattle","3470.7108967991376"
"39.814","-82.928","48.969","2.441","columbus","paris","7362.2240988960775"
"39.814","-82.928","49.195","-123.182","columbus","vancouver","3592.9044852021307"
"39.814","-82.928","50.056","-97.032","columbus","winnipeg","1657.726432117334"
"39.814","-82.928","51.114","-114.02","columbus","calgary","2937.852773330883"
"39.814","-82.928","53.667","-113.467","columbus","edmonton","3029.233767915217"
"39.858","-104.667","29.529","-98.279","denver","san antonio","1271.34528583477"
"39.858","-104.667","29.607","-95.159","denver","houston","1399.2200842802897"
"39.858","-104.667","30.194","-97.67","denver","austin","1229.3639427441644"
"39.858","-104.667","30.494","-81.688","denver","jacksonville","2220.6362291007968"
"39.858","-104.667","30.578","103.947","denver","chengdu","17836.53706109372"
"39.858","-104.667","31.849","-106.38","denver","el paso","902.4446873467879"
"39.858","-104.667","32.166","-110.883","denver","tucson","1006.4824613264304"
"39.858","-104.667","32.699","-117.215","denver","san diego","1334.4660015420307"
"39.858","-104.667","32.82","-97.362","denver","fort worth","1000.5928072564736"
"39.858","-104.667","32.847","-96.852","denver","dallas","1026.0013227426864"
"39.858","-104.667","33.535","-112.383","denver","phoenix","963.3580296350058"
"39.858","-104.667","33.942","-118.408","denver","los angeles","1344.7576837194806"
"39.858","-104.667","35.042","-89.977","denver","memphis","1363.452157536393"
"39.858","-104.667","35.214","-80.943","denver","charlotte","2089.808108752205"
"39.858","-104.667","35.393","-97.601","denver","oklahoma city","781.1816548657664"
"39.858","-104.667","36.08","-115.152","denver","las vegas","988.6514790502013"
"39.858","-104.667","36.124","-86.678","denver","nashville","1590.6281993272692"
"39.858","-104.667","36.776","-119.718","denver","fresno","1329.6278061198063"
"39.858","-104.667","37.362","-121.929","denver","san jose","1499.3420761411296"
"39.858","-104.667","38.228","-85.664","denver","louisville","1632.1332093096337"
"39.858","-104.667","38.852","-77.037","denver","washington","2361.0651600588803"
"39.858","-104.667","39.175","-76.668","denver","baltimore","2391.1170399336925"
"39.858","-104.667","39.717","-86.294","denver","indianapolis","1568.3425941412577"
"39.858","-104.667","39.872","-75.241","denver","philadelphia","2511.7156771344617"
"39.858","-104.667","39.998","-82.892","denver","columbus","1858.713944178361"
"39.858","-104.667","40.64","-73.779","denver","new york","2637.9405362685484"
"39.858","-104.667","41.786","-87.752","denver","chicago","1459.6418761480822"
"39.858","-104.667","42.364","-71.005","denver","boston","2886.766753160367"
"39.858","-104.667","42.409","-83.01","denver","detroit","1870.2113361286354"
"39.858","-104.667","42.947","-87.896","denver","milwaukee","1472.149774642533"
"39.858","-104.667","43.862","-79.37","denver","toronto","2204.6951413653082"
"39.858","-104.667","45.517","-73.417","denver","montreal","2740.6166911505456"
"39.858","-104.667","47.53","-122.302","denver","seattle","1730.1831767797971"
"39.858","-104.667","49.195","-123.182","denver","vancouver","1890.882430298926"
"39.858","-104.667","50.056","-97.032","denver","winnipeg","1307.8526168021779"
"39.858","-104.667","52.309","4.764","denver","amsterdam","9442.740940096173"
"39.872","-75.241","1.417","103.867","philadelphia","singapore","15871.79564749533"
"39.872","-75.241","28.566","77.103","philadelphia","delhi","13061.61091618985"
"39.872","-75.241","29.529","-98.279","philadelphia","san antonio","2277.7081003371936"
"39.872","-75.241","29.607","-95.159","philadelphia","houston","2047.440950750939"
"39.872","-75.241","30.194","-97.67","philadelphia","austin","2195.835401283922"
"39.872","-75.241","30.494","-81.688","philadelphia","jacksonville","1178.9864914660968"
"39.872","-75.241","32.166","-110.883","philadelphia","tucson","3160.053307110745"
"39.872","-75.241","32.82","-97.362","philadelphia","fort worth","2044.1647053287088"
"39.872","-75.241","32.847","-96.852","philadelphia","dallas","2002.8676196097292"
"39.872","-75.241","33.535","-112.383","philadelphia","phoenix","3247.055235071956"
"39.872","-75.241","33.942","-118.408","philadelphia","los angeles","3742.3966413131566"
"39.872","-75.241","35.214","-80.943","philadelphia","charlotte","710.6546243289919"
"39.872","-75.241","36.08","-115.152","philadelphia","las vegas","3431.986475782537"
"39.872","-75.241","36.124","-86.678","philadelphia","nashville","1061.275061555693"
"39.872","-75.241","36.776","-119.718","philadelphia","fresno","3811.2275586875817"
"39.872","-75.241","37.362","-121.929","philadelphia","san jose","3994.0973534715727"
"39.872","-75.241","37.619","-122.375","philadelphia","san francisco","4030.189552274826"
"39.872","-75.241","38.228","-85.664","philadelphia","louisville","908.0831927498383"
"39.872","-75.241","39.175","-76.668","philadelphia","baltimore","144.34830066282686"
"39.872","-75.241","39.717","-86.294","philadelphia","indianapolis","943.4159383399298"
"39.872","-75.241","39.858","-104.667","philadelphia","denver","2511.2033012156485"
"39.872","-75.241","40.64","-73.779","philadelphia","new york","151.1912589647484"
"39.872","-75.241","41.786","-87.752","philadelphia","chicago","1088.6871395947355"
"39.872","-75.241","42.364","-71.005","philadelphia","boston","455.4750658253033"
"39.872","-75.241","42.409","-83.01","philadelphia","detroit","720.5189645778294"
"39.872","-75.241","42.947","-87.896","philadelphia","milwaukee","1132.802984211094"
"39.872","-75.241","43.862","-79.37","philadelphia","toronto","566.5564944314011"
"39.872","-75.241","45.517","-73.417","philadelphia","montreal","646.6810703542362"
"39.872","-75.241","46.788","-71.398","philadelphia","quebec","836.0044713038868"
"39.872","-75.241","47.53","-122.302","philadelphia","seattle","4105.439542179271"
"39.872","-75.241","49.195","-123.182","philadelphia","vancouver","4220.549998360176"
"39.872","-75.241","50.056","-97.032","philadelphia","winnipeg","2177.2641751091023"
"39.872","-75.241","51.114","-114.02","philadelphia","calgary","3537.586398563532"
"39.872","-75.241","53.667","-113.467","philadelphia","edmonton","3604.8074344476404"
"39.872","-75.241","55.95","-3.373","philadelphia","edinburgh","6388.418011909174"
"39.998","-82.892","29.529","-98.279","columbus","san antonio","1752.9851074698554"
"39.998","-82.892","29.607","-95.159","columbus","houston","1557.8133489626132"
"39.998","-82.892","30.494","-81.688","columbus","jacksonville","1061.7149291608268"
"39.998","-82.892","31.849","-106.38","columbus","el paso","2196.3777557552557"
"39.998","-82.892","32.166","-110.883","columbus","tucson","2538.40025707849"
"39.998","-82.892","32.699","-117.215","columbus","san diego","3034.2739020542385"
"39.998","-82.892","32.82","-97.362","columbus","fort worth","1468.429041320076"
"39.998","-82.892","32.847","-96.852","columbus","dallas","1430.4868373126067"
"39.998","-82.892","33.535","-112.383","columbus","phoenix","2612.8855417271957"
"39.998","-82.892","33.942","-118.408","columbus","los angeles","3099.3785394404345"
"39.998","-82.892","35.214","-80.943","columbus","charlotte","557.2393041417007"
"39.998","-82.892","35.393","-97.601","columbus","oklahoma city","1353.5370037954647"
"39.998","-82.892","36.08","-115.152","columbus","las vegas","2782.309497519248"
"39.998","-82.892","37.619","-122.375","columbus","san francisco","3373.652869972838"
"39.998","-82.892","38.781","-9.136","columbus","lisbon","6284.188698416998"
"39.998","-82.892","38.852","-77.037","columbus","washington","514.7648088147954"
"39.998","-82.892","39.717","-86.294","columbus","indianapolis","291.4708481913139"
"39.998","-82.892","39.858","-104.667","columbus","denver","1854.9175476517541"
"39.998","-82.892","40.64","-73.779","columbus","new york","779.5447446614537"
"39.998","-82.892","41.786","-87.752","columbus","chicago","459.24972778229545"
"39.998","-82.892","42.409","-83.01","columbus","detroit","268.2674639415013"
"39.998","-82.892","43.173","-79.935","columbus","hamilton","433.67620248633864"
